scene,link,bin_seconds,participant,elapsed_s,latency_ms,q1_ms,q3_ms,n_available
supermarket,EyeTracking→PC,1,aggregate,253.500000,2.275000,2.221250,2.358750,10
supermarket,EyeTracking→PC,1,aggregate,254.500000,2.312500,2.175000,2.385000,10
supermarket,EyeTracking→PC,1,aggregate,255.500000,2.250000,2.115000,2.330000,10
supermarket,EyeTracking→PC,1,aggregate,256.500000,2.220000,2.083750,2.311250,10
supermarket,EyeTracking→PC,1,aggregate,257.500000,2.140000,2.040000,2.170000,10
supermarket,EyeTracking→PC,1,aggregate,258.500000,2.142500,2.056250,2.183750,10
supermarket,EyeTracking→PC,1,aggregate,259.500000,2.192500,2.158750,2.241250,10
supermarket,EyeTracking→PC,1,aggregate,260.500000,2.335000,2.257500,2.377500,10
supermarket,EyeTracking→PC,1,aggregate,261.500000,2.375000,2.321250,2.503750,10
supermarket,EyeTracking→PC,1,aggregate,262.500000,2.430000,2.340000,2.482500,10
supermarket,EyeTracking→PC,1,aggregate,263.500000,2.387500,2.335000,2.441250,10
supermarket,EyeTracking→PC,1,aggregate,264.500000,2.335000,2.271250,2.443750,10
supermarket,EyeTracking→PC,1,aggregate,265.500000,2.300000,2.212500,2.402500,10
supermarket,EyeTracking→PC,1,aggregate,266.500000,2.255000,2.158750,2.320000,10
supermarket,EyeTracking→PC,1,aggregate,267.500000,2.230000,2.106250,2.288750,10
supermarket,EyeTracking→PC,1,aggregate,268.500000,2.182500,2.112500,2.233750,10
supermarket,EyeTracking→PC,1,aggregate,269.500000,2.205000,2.092500,2.263750,10
supermarket,EyeTracking→PC,1,aggregate,270.500000,2.382500,2.233750,2.445000,10
supermarket,EyeTracking→PC,1,aggregate,271.500000,2.412500,2.345000,2.506250,10
supermarket,EyeTracking→PC,1,aggregate,272.500000,2.390000,2.316250,2.536250,10
supermarket,EyeTracking→PC,1,aggregate,273.500000,2.332500,2.283750,2.508750,10
supermarket,EyeTracking→PC,1,aggregate,274.500000,2.275000,2.252500,2.365000,10
supermarket,EyeTracking→PC,1,aggregate,275.500000,2.332500,2.316250,2.391250,10
supermarket,EyeTracking→PC,1,aggregate,276.500000,2.262500,2.188750,2.406250,10
supermarket,EyeTracking→PC,1,aggregate,277.500000,2.225000,2.170000,2.293750,10
supermarket,EyeTracking→PC,1,aggregate,278.500000,2.227500,2.192500,2.255000,10
supermarket,EyeTracking→PC,1,aggregate,279.500000,2.215000,2.117500,2.302500,10
supermarket,EyeTracking→PC,1,aggregate,280.500000,2.275000,2.131250,2.423750,10
supermarket,EyeTracking→PC,1,aggregate,281.500000,2.452500,2.200000,2.560000,10
supermarket,EyeTracking→PC,1,aggregate,282.500000,2.427500,2.096250,2.616250,10
supermarket,EyeTracking→PC,1,aggregate,283.500000,2.400000,2.162500,2.522500,10
supermarket,EyeTracking→PC,1,aggregate,284.500000,2.360000,2.086250,2.477500,10
supermarket,EyeTracking→PC,1,aggregate,285.500000,2.355000,2.020000,2.507500,10
supermarket,EyeTracking→PC,1,aggregate,286.500000,2.315000,2.045000,2.433750,10
supermarket,EyeTracking→PC,1,aggregate,287.500000,2.162500,1.963750,2.357500,10
supermarket,EyeTracking→PC,1,aggregate,288.500000,2.207500,1.828750,2.337500,10
supermarket,EyeTracking→PC,1,aggregate,289.500000,2.150000,1.837500,2.307500,10
supermarket,EyeTracking→PC,1,aggregate,290.500000,2.412500,2.307500,2.436250,10
supermarket,EyeTracking→PC,1,aggregate,291.500000,2.420000,2.350000,2.546250,10
supermarket,EyeTracking→PC,1,aggregate,292.500000,2.417500,2.338750,2.492500,10
supermarket,EyeTracking→PC,1,aggregate,293.500000,2.390000,2.293750,2.456250,10
supermarket,EyeTracking→PC,1,aggregate,294.500000,2.355000,2.295000,2.432500,10
supermarket,EyeTracking→PC,1,aggregate,295.500000,2.265000,2.183750,2.375000,10
supermarket,EyeTracking→PC,1,aggregate,296.500000,2.285000,2.172500,2.352500,10
supermarket,EyeTracking→PC,1,aggregate,297.500000,2.205000,2.165000,2.297500,10
supermarket,EyeTracking→PC,1,aggregate,298.500000,2.172500,2.102500,2.232500,10
supermarket,EyeTracking→PC,1,aggregate,299.500000,2.142500,2.061250,2.202500,10
supermarket,MoCap→PC,1,P1,0.500000,5.960000,,,1
supermarket,MoCap→PC,1,P1,1.500000,5.880000,,,1
supermarket,MoCap→PC,1,P1,2.500000,5.830000,,,1
supermarket,MoCap→PC,1,P1,3.500000,5.965000,,,1
supermarket,MoCap→PC,1,P1,4.500000,6.125000,,,1
supermarket,MoCap→PC,1,P1,5.500000,5.830000,,,1
supermarket,MoCap→PC,1,P1,6.500000,6.065000,,,1
supermarket,MoCap→PC,1,P1,7.500000,5.860000,,,1
supermarket,MoCap→PC,1,P1,8.500000,6.040000,,,1
supermarket,MoCap→PC,1,P1,9.500000,5.925000,,,1
supermarket,MoCap→PC,1,P1,10.500000,5.870000,,,1
supermarket,MoCap→PC,1,P1,11.500000,5.850000,,,1
supermarket,MoCap→PC,1,P1,12.500000,6.100000,,,1
supermarket,MoCap→PC,1,P1,13.500000,6.080000,,,1
supermarket,MoCap→PC,1,P1,14.500000,5.890000,,,1
supermarket,MoCap→PC,1,P1,15.500000,5.740000,,,1
supermarket,MoCap→PC,1,P1,16.500000,6.060000,,,1
supermarket,MoCap→PC,1,P1,17.500000,6.030000,,,1
supermarket,MoCap→PC,1,P1,18.500000,5.865000,,,1
supermarket,MoCap→PC,1,P1,19.500000,6.060000,,,1
supermarket,MoCap→PC,1,P1,20.500000,6.160000,,,1
supermarket,MoCap→PC,1,P1,21.500000,6.165000,,,1
supermarket,MoCap→PC,1,P1,22.500000,6.060000,,,1
supermarket,MoCap→PC,1,P1,23.500000,6.210000,,,1
supermarket,MoCap→PC,1,P1,24.500000,6.090000,,,1
supermarket,MoCap→PC,1,P1,25.500000,5.875000,,,1
supermarket,MoCap→PC,1,P1,26.500000,6.050000,,,1
supermarket,MoCap→PC,1,P1,27.500000,6.030000,,,1
supermarket,MoCap→PC,1,P1,28.500000,5.910000,,,1
supermarket,MoCap→PC,1,P1,29.500000,6.015000,,,1
supermarket,MoCap→PC,1,P1,30.500000,6.290000,,,1
supermarket,MoCap→PC,1,P1,31.500000,6.900000,,,1
supermarket,MoCap→PC,1,P1,32.500000,8.100000,,,1
supermarket,MoCap→PC,1,P1,33.500000,7.975000,,,1
supermarket,MoCap→PC,1,P1,34.500000,7.990000,,,1
supermarket,MoCap→PC,1,P1,35.500000,7.880000,,,1
supermarket,MoCap→PC,1,P1,36.500000,6.890000,,,1
supermarket,MoCap→PC,1,P1,37.500000,6.765000,,,1
supermarket,MoCap→PC,1,P1,38.500000,6.860000,,,1
supermarket,MoCap→PC,1,P1,39.500000,7.000000,,,1
supermarket,MoCap→PC,1,P1,40.500000,7.160000,,,1
supermarket,MoCap→PC,1,P1,41.500000,6.740000,,,1
supermarket,MoCap→PC,1,P1,42.500000,6.655000,,,1
supermarket,MoCap→PC,1,P1,43.500000,7.065000,,,1
supermarket,MoCap→PC,1,P1,44.500000,7.110000,,,1
supermarket,MoCap→PC,1,P1,45.500000,6.755000,,,1
supermarket,MoCap→PC,1,P1,46.500000,7.200000,,,1
supermarket,MoCap→PC,1,P1,47.500000,7.405000,,,1
supermarket,MoCap→PC,1,P1,48.500000,7.490000,,,1
supermarket,MoCap→PC,1,P1,49.500000,7.140000,,,1
supermarket,MoCap→PC,1,P1,50.500000,6.540000,,,1
supermarket,MoCap→PC,1,P1,51.500000,6.830000,,,1
supermarket,MoCap→PC,1,P1,52.500000,6.385000,,,1
supermarket,MoCap→PC,1,P1,53.500000,6.705000,,,1
supermarket,MoCap→PC,1,P1,54.500000,6.480000,,,1
supermarket,MoCap→PC,1,P1,55.500000,6.365000,,,1
supermarket,MoCap→PC,1,P1,56.500000,6.880000,,,1
supermarket,MoCap→PC,1,P1,57.500000,6.730000,,,1
supermarket,MoCap→PC,1,P1,58.500000,6.980000,,,1
supermarket,MoCap→PC,1,P1,59.500000,6.620000,,,1
supermarket,MoCap→PC,1,P1,60.500000,7.330000,,,1
supermarket,MoCap→PC,1,P1,61.500000,6.780000,,,1
supermarket,MoCap→PC,1,P1,62.500000,6.705000,,,1
supermarket,MoCap→PC,1,P1,63.500000,6.725000,,,1
supermarket,MoCap→PC,1,P1,64.500000,6.570000,,,1
supermarket,MoCap→PC,1,P1,65.500000,6.610000,,,1
supermarket,MoCap→PC,1,P1,66.500000,6.860000,,,1
supermarket,MoCap→PC,1,P1,67.500000,6.690000,,,1
supermarket,MoCap→PC,1,P1,68.500000,6.675000,,,1
supermarket,MoCap→PC,1,P1,69.500000,7.690000,,,1
supermarket,MoCap→PC,1,P1,70.500000,7.110000,,,1
supermarket,MoCap→PC,1,P1,71.500000,6.930000,,,1
supermarket,MoCap→PC,1,P1,72.500000,8.060000,,,1
supermarket,MoCap→PC,1,P1,73.500000,6.680000,,,1
supermarket,MoCap→PC,1,P1,74.500000,6.930000,,,1
supermarket,MoCap→PC,1,P1,75.500000,7.320000,,,1
supermarket,MoCap→PC,1,P1,76.500000,6.900000,,,1
supermarket,MoCap→PC,1,P1,77.500000,6.660000,,,1
supermarket,MoCap→PC,1,P1,78.500000,6.895000,,,1
supermarket,MoCap→PC,1,P1,79.500000,6.570000,,,1
supermarket,MoCap→PC,1,P1,80.500000,6.600000,,,1
supermarket,MoCap→PC,1,P1,81.500000,6.510000,,,1
supermarket,MoCap→PC,1,P1,82.500000,6.590000,,,1
supermarket,MoCap→PC,1,P1,83.500000,6.540000,,,1
supermarket,MoCap→PC,1,P1,84.500000,6.220000,,,1
supermarket,MoCap→PC,1,P1,85.500000,6.680000,,,1
supermarket,MoCap→PC,1,P1,86.500000,6.530000,,,1
supermarket,MoCap→PC,1,P1,87.500000,6.380000,,,1
supermarket,MoCap→PC,1,P1,88.500000,6.735000,,,1
supermarket,MoCap→PC,1,P1,89.500000,6.740000,,,1
supermarket,MoCap→PC,1,P1,90.500000,6.710000,,,1
supermarket,MoCap→PC,1,P1,91.500000,6.660000,,,1
supermarket,MoCap→PC,1,P1,92.500000,6.960000,,,1
supermarket,MoCap→PC,1,P1,93.500000,7.240000,,,1
supermarket,MoCap→PC,1,P1,94.500000,6.255000,,,1
supermarket,MoCap→PC,1,P1,95.500000,6.545000,,,1
supermarket,MoCap→PC,1,P1,96.500000,6.525000,,,1
supermarket,MoCap→PC,1,P1,97.500000,6.290000,,,1
supermarket,MoCap→PC,1,P1,98.500000,6.320000,,,1
supermarket,MoCap→PC,1,P1,99.500000,6.460000,,,1
supermarket,MoCap→PC,1,P1,100.500000,6.755000,,,1
supermarket,MoCap→PC,1,P1,101.500000,6.450000,,,1
supermarket,MoCap→PC,1,P1,102.500000,6.180000,,,1
supermarket,MoCap→PC,1,P1,103.500000,6.600000,,,1
supermarket,MoCap→PC,1,P1,104.500000,6.420000,,,1
supermarket,MoCap→PC,1,P1,105.500000,6.570000,,,1
supermarket,MoCap→PC,1,P1,106.500000,6.500000,,,1
supermarket,MoCap→PC,1,P1,107.500000,7.015000,,,1
supermarket,MoCap→PC,1,P1,108.500000,6.800000,,,1
supermarket,MoCap→PC,1,P1,109.500000,7.040000,,,1
supermarket,MoCap→PC,1,P1,110.500000,6.805000,,,1
supermarket,MoCap→PC,1,P1,111.500000,6.680000,,,1
supermarket,MoCap→PC,1,P1,112.500000,6.770000,,,1
supermarket,MoCap→PC,1,P1,113.500000,6.640000,,,1
supermarket,MoCap→PC,1,P1,114.500000,6.505000,,,1
supermarket,MoCap→PC,1,P1,115.500000,6.420000,,,1
supermarket,MoCap→PC,1,P1,116.500000,6.380000,,,1
supermarket,MoCap→PC,1,P1,117.500000,6.250000,,,1
supermarket,MoCap→PC,1,P1,118.500000,6.380000,,,1
supermarket,MoCap→PC,1,P1,119.500000,6.330000,,,1
supermarket,MoCap→PC,1,P1,120.500000,7.240000,,,1
supermarket,MoCap→PC,1,P1,121.500000,7.065000,,,1
supermarket,MoCap→PC,1,P1,122.500000,7.315000,,,1
supermarket,MoCap→PC,1,P1,123.500000,7.450000,,,1
supermarket,MoCap→PC,1,P1,124.500000,7.285000,,,1
supermarket,MoCap→PC,1,P1,125.500000,6.405000,,,1
supermarket,MoCap→PC,1,P1,126.500000,6.280000,,,1
supermarket,MoCap→PC,1,P1,127.500000,6.720000,,,1
supermarket,MoCap→PC,1,P1,128.500000,6.660000,,,1
supermarket,MoCap→PC,1,P1,129.500000,6.530000,,,1
supermarket,MoCap→PC,1,P1,130.500000,6.455000,,,1
supermarket,MoCap→PC,1,P1,131.500000,6.215000,,,1
supermarket,MoCap→PC,1,P1,132.500000,6.285000,,,1
supermarket,MoCap→PC,1,P1,133.500000,6.270000,,,1
supermarket,MoCap→PC,1,P1,134.500000,6.250000,,,1
supermarket,MoCap→PC,1,P1,135.500000,6.625000,,,1
supermarket,MoCap→PC,1,P1,136.500000,6.660000,,,1
supermarket,MoCap→PC,1,P1,137.500000,6.610000,,,1
supermarket,MoCap→PC,1,P1,138.500000,7.075000,,,1
supermarket,MoCap→PC,1,P1,139.500000,6.360000,,,1
supermarket,MoCap→PC,1,P1,140.500000,6.610000,,,1
supermarket,MoCap→PC,1,P1,141.500000,6.810000,,,1
supermarket,MoCap→PC,1,P1,142.500000,6.965000,,,1
supermarket,MoCap→PC,1,P1,143.500000,6.845000,,,1
supermarket,MoCap→PC,1,P1,144.500000,6.735000,,,1
supermarket,MoCap→PC,1,P1,145.500000,6.600000,,,1
supermarket,MoCap→PC,1,P1,146.500000,6.810000,,,1
supermarket,MoCap→PC,1,P1,147.500000,7.740000,,,1
supermarket,MoCap→PC,1,P1,148.500000,6.530000,,,1
supermarket,MoCap→PC,1,P1,149.500000,6.485000,,,1
supermarket,MoCap→PC,1,P1,150.500000,6.835000,,,1
supermarket,MoCap→PC,1,P1,151.500000,7.535000,,,1
supermarket,MoCap→PC,1,P1,152.500000,6.365000,,,1
supermarket,MoCap→PC,1,P1,153.500000,6.370000,,,1
supermarket,MoCap→PC,1,P1,154.500000,6.760000,,,1
supermarket,MoCap→PC,1,P1,155.500000,7.210000,,,1
supermarket,MoCap→PC,1,P1,156.500000,7.260000,,,1
supermarket,MoCap→PC,1,P1,157.500000,7.025000,,,1
supermarket,MoCap→PC,1,P1,158.500000,7.100000,,,1
supermarket,MoCap→PC,1,P1,159.500000,6.720000,,,1
supermarket,MoCap→PC,1,P1,160.500000,6.460000,,,1
supermarket,MoCap→PC,1,P1,161.500000,6.180000,,,1
supermarket,MoCap→PC,1,P1,162.500000,6.220000,,,1
supermarket,MoCap→PC,1,P1,163.500000,6.535000,,,1
supermarket,MoCap→PC,1,P1,164.500000,6.470000,,,1
supermarket,MoCap→PC,1,P1,165.500000,6.615000,,,1
supermarket,MoCap→PC,1,P1,166.500000,6.455000,,,1
supermarket,MoCap→PC,1,P1,167.500000,6.210000,,,1
supermarket,MoCap→PC,1,P1,168.500000,6.490000,,,1
supermarket,MoCap→PC,1,P1,169.500000,6.280000,,,1
supermarket,MoCap→PC,1,P1,170.500000,6.570000,,,1
supermarket,MoCap→PC,1,P1,171.500000,6.230000,,,1
supermarket,MoCap→PC,1,P1,172.500000,6.410000,,,1
supermarket,MoCap→PC,1,P1,173.500000,6.090000,,,1
supermarket,MoCap→PC,1,P1,174.500000,6.570000,,,1
supermarket,MoCap→PC,1,P1,175.500000,6.350000,,,1
supermarket,MoCap→PC,1,P1,176.500000,7.100000,,,1
supermarket,MoCap→PC,1,P1,177.500000,6.935000,,,1
supermarket,MoCap→PC,1,P1,178.500000,6.825000,,,1
supermarket,MoCap→PC,1,P1,179.500000,7.045000,,,1
supermarket,MoCap→PC,1,P1,180.500000,6.565000,,,1
supermarket,MoCap→PC,1,P1,181.500000,6.220000,,,1
supermarket,MoCap→PC,1,P1,182.500000,7.030000,,,1
supermarket,MoCap→PC,1,P1,183.500000,7.220000,,,1
supermarket,MoCap→PC,1,P1,184.500000,7.530000,,,1
supermarket,MoCap→PC,1,P1,185.500000,6.870000,,,1
supermarket,MoCap→PC,1,P1,186.500000,6.375000,,,1
supermarket,MoCap→PC,1,P1,187.500000,7.050000,,,1
supermarket,MoCap→PC,1,P1,188.500000,6.560000,,,1
supermarket,MoCap→PC,1,P1,189.500000,6.800000,,,1
supermarket,MoCap→PC,1,P1,190.500000,6.590000,,,1
supermarket,MoCap→PC,1,P1,191.500000,6.615000,,,1
supermarket,MoCap→PC,1,P1,192.500000,6.460000,,,1
supermarket,MoCap→PC,1,P1,193.500000,6.715000,,,1
supermarket,MoCap→PC,1,P1,194.500000,7.295000,,,1
supermarket,MoCap→PC,1,P1,195.500000,7.250000,,,1
supermarket,MoCap→PC,1,P1,196.500000,7.400000,,,1
supermarket,MoCap→PC,1,P1,197.500000,6.750000,,,1
supermarket,MoCap→PC,1,P1,198.500000,7.310000,,,1
supermarket,MoCap→PC,1,P1,199.500000,6.965000,,,1
supermarket,MoCap→PC,1,P1,200.500000,6.870000,,,1
supermarket,MoCap→PC,1,P1,201.500000,7.100000,,,1
supermarket,MoCap→PC,1,P1,202.500000,6.890000,,,1
supermarket,MoCap→PC,1,P1,203.500000,6.830000,,,1
supermarket,MoCap→PC,1,P1,204.500000,6.780000,,,1
supermarket,MoCap→PC,1,P1,205.500000,7.195000,,,1
supermarket,MoCap→PC,1,P1,206.500000,6.465000,,,1
supermarket,MoCap→PC,1,P1,207.500000,6.810000,,,1
supermarket,MoCap→PC,1,P1,208.500000,6.790000,,,1
supermarket,MoCap→PC,1,P1,209.500000,6.905000,,,1
supermarket,MoCap→PC,1,P1,210.500000,7.160000,,,1
supermarket,MoCap→PC,1,P1,211.500000,6.820000,,,1
supermarket,MoCap→PC,1,P1,212.500000,6.785000,,,1
supermarket,MoCap→PC,1,P1,213.500000,6.720000,,,1
supermarket,MoCap→PC,1,P1,214.500000,7.190000,,,1
supermarket,MoCap→PC,1,P1,215.500000,6.595000,,,1
supermarket,MoCap→PC,1,P1,216.500000,6.650000,,,1
supermarket,MoCap→PC,1,P1,217.500000,6.890000,,,1
supermarket,MoCap→PC,1,P1,218.500000,6.930000,,,1
supermarket,MoCap→PC,1,P1,219.500000,6.670000,,,1
supermarket,MoCap→PC,1,P1,220.500000,6.400000,,,1
supermarket,MoCap→PC,1,P1,221.500000,6.465000,,,1
supermarket,MoCap→PC,1,P1,222.500000,6.575000,,,1
supermarket,MoCap→PC,1,P1,223.500000,6.540000,,,1
supermarket,MoCap→PC,1,P1,224.500000,6.520000,,,1
supermarket,MoCap→PC,1,P1,225.500000,6.670000,,,1
supermarket,MoCap→PC,1,P1,226.500000,6.765000,,,1
supermarket,MoCap→PC,1,P1,227.500000,6.985000,,,1
supermarket,MoCap→PC,1,P1,228.500000,6.520000,,,1
supermarket,MoCap→PC,1,P1,229.500000,6.710000,,,1
supermarket,MoCap→PC,1,P1,230.500000,6.910000,,,1
supermarket,MoCap→PC,1,P1,231.500000,6.545000,,,1
supermarket,MoCap→PC,1,P1,232.500000,6.740000,,,1
supermarket,MoCap→PC,1,P1,233.500000,6.485000,,,1
supermarket,MoCap→PC,1,P1,234.500000,6.625000,,,1
supermarket,MoCap→PC,1,P1,235.500000,6.450000,,,1
supermarket,MoCap→PC,1,P1,236.500000,6.700000,,,1
supermarket,MoCap→PC,1,P1,237.500000,6.800000,,,1
supermarket,MoCap→PC,1,P1,238.500000,6.560000,,,1
supermarket,MoCap→PC,1,P1,239.500000,6.710000,,,1
supermarket,MoCap→PC,1,P1,240.500000,6.725000,,,1
supermarket,MoCap→PC,1,P1,241.500000,7.160000,,,1
supermarket,MoCap→PC,1,P1,242.500000,6.960000,,,1
supermarket,MoCap→PC,1,P1,243.500000,7.110000,,,1
supermarket,MoCap→PC,1,P1,244.500000,6.910000,,,1
supermarket,MoCap→PC,1,P1,245.500000,6.940000,,,1
supermarket,MoCap→PC,1,P1,246.500000,7.040000,,,1
supermarket,MoCap→PC,1,P1,247.500000,6.800000,,,1
supermarket,MoCap→PC,1,P1,248.500000,6.925000,,,1
supermarket,MoCap→PC,1,P1,249.500000,6.690000,,,1
supermarket,MoCap→PC,1,P1,250.500000,6.960000,,,1
supermarket,MoCap→PC,1,P1,251.500000,7.135000,,,1
supermarket,MoCap→PC,1,P1,252.500000,6.900000,,,1
supermarket,MoCap→PC,1,P1,253.500000,7.010000,,,1
supermarket,MoCap→PC,1,P1,254.500000,7.070000,,,1
supermarket,MoCap→PC,1,P1,255.500000,6.635000,,,1
supermarket,MoCap→PC,1,P1,256.500000,6.690000,,,1
supermarket,MoCap→PC,1,P1,257.500000,6.680000,,,1
supermarket,MoCap→PC,1,P1,258.500000,6.810000,,,1
supermarket,MoCap→PC,1,P1,259.500000,6.510000,,,1
supermarket,MoCap→PC,1,P1,260.500000,6.760000,,,1
supermarket,MoCap→PC,1,P1,261.500000,6.590000,,,1
supermarket,MoCap→PC,1,P1,262.500000,6.710000,,,1
supermarket,MoCap→PC,1,P1,263.500000,6.905000,,,1
supermarket,MoCap→PC,1,P1,264.500000,6.760000,,,1
supermarket,MoCap→PC,1,P1,265.500000,6.530000,,,1
supermarket,MoCap→PC,1,P1,266.500000,6.630000,,,1
supermarket,MoCap→PC,1,P1,267.500000,7.130000,,,1
supermarket,MoCap→PC,1,P1,268.500000,6.680000,,,1
supermarket,MoCap→PC,1,P1,269.500000,6.615000,,,1
supermarket,MoCap→PC,1,P1,270.500000,6.475000,,,1
supermarket,MoCap→PC,1,P1,271.500000,6.630000,,,1
supermarket,MoCap→PC,1,P1,272.500000,6.665000,,,1
supermarket,MoCap→PC,1,P1,273.500000,6.630000,,,1
supermarket,MoCap→PC,1,P1,274.500000,6.645000,,,1
supermarket,MoCap→PC,1,P1,275.500000,6.690000,,,1
supermarket,MoCap→PC,1,P1,276.500000,6.865000,,,1
supermarket,MoCap→PC,1,P1,277.500000,7.125000,,,1
supermarket,MoCap→PC,1,P1,278.500000,7.390000,,,1
supermarket,MoCap→PC,1,P1,279.500000,7.050000,,,1
supermarket,MoCap→PC,1,P1,280.500000,6.710000,,,1
supermarket,MoCap→PC,1,P1,281.500000,6.940000,,,1
supermarket,MoCap→PC,1,P1,282.500000,6.900000,,,1
supermarket,MoCap→PC,1,P1,283.500000,6.935000,,,1
supermarket,MoCap→PC,1,P1,284.500000,6.960000,,,1
supermarket,MoCap→PC,1,P1,285.500000,6.995000,,,1
supermarket,MoCap→PC,1,P1,286.500000,6.610000,,,1
supermarket,MoCap→PC,1,P1,287.500000,6.740000,,,1
supermarket,MoCap→PC,1,P1,288.500000,6.920000,,,1
supermarket,MoCap→PC,1,P1,289.500000,6.705000,,,1
supermarket,MoCap→PC,1,P1,290.500000,6.555000,,,1
supermarket,MoCap→PC,1,P1,291.500000,6.695000,,,1
supermarket,MoCap→PC,1,P1,292.500000,6.590000,,,1
supermarket,MoCap→PC,1,P1,293.500000,6.835000,,,1
supermarket,MoCap→PC,1,P1,294.500000,7.105000,,,1
supermarket,MoCap→PC,1,P1,295.500000,6.475000,,,1
supermarket,MoCap→PC,1,P1,296.500000,6.850000,,,1
supermarket,MoCap→PC,1,P1,297.500000,6.480000,,,1
supermarket,MoCap→PC,1,P1,298.500000,6.970000,,,1
supermarket,MoCap→PC,1,P1,299.500000,6.945000,,,1
supermarket,MoCap→PC,1,P2,0.500000,7.020000,,,1
supermarket,MoCap→PC,1,P2,1.500000,6.730000,,,1
supermarket,MoCap→PC,1,P2,2.500000,6.790000,,,1
supermarket,MoCap→PC,1,P2,3.500000,6.845000,,,1
