序号,采集时间,发出时间,链路,延迟(毫秒),抖动(毫秒),丢包率(%),最小延迟,最大延迟,中位延迟,95百分位延迟,99百分位延迟,帧到达延迟,帧间隔（毫秒）,丢帧率(%),测量类型,时钟同步有效,时钟同步状态,时钟偏移(毫秒),同步RTT(毫秒),同步年龄(毫秒),偏移不确定度上界(毫秒),同步样本数
4991,2026-08-21 09:51:12.069,2026-08-21 09:51:12.067,EyeTracking→PC,1.99,2.16,0.00,0.58,314.71,3.34,15.58,205.86,1.99,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5039.9,2.785,16
4992,2026-08-21 09:51:12.073,2026-08-21 09:51:12.071,MoCap→PC,7.39,0.36,0.00,4.53,328.95,7.86,9.69,221.94,7.39,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
4993,2026-08-21 09:51:12.079,2026-08-21 09:51:12.039,PC<->VR 状态同步,40.29,0.33,0.00,35.97,51.36,38.18,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5048.9,2.785,16
4994,2026-08-21 09:51:12.080,2026-08-21 09:51:12.077,EyeTracking→PC,3.43,2.16,0.00,0.58,314.71,3.34,15.58,205.86,3.43,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5051.9,2.785,16
4995,2026-08-21 09:51:12.084,2026-08-21 09:51:12.082,MoCap→PC,7.20,0.36,0.00,4.53,328.95,7.86,9.69,221.94,7.20,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
4996,2026-08-21 09:51:12.089,2026-08-21 09:51:12.087,EyeTracking→PC,2.68,2.17,0.00,0.58,314.71,3.34,15.58,205.86,2.68,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5060.4,2.785,16
4997,2026-08-21 09:51:12.096,2026-08-21 09:51:12.093,MoCap→PC,7.05,0.30,0.00,4.53,328.95,7.86,9.69,221.94,7.05,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
4998,2026-08-21 09:51:12.098,2026-08-21 09:51:12.058,PC<->VR 状态同步,40.29,0.33,0.00,35.97,51.36,38.18,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5067.2,2.785,16
4999,2026-08-21 09:51:12.100,2026-08-21 09:51:12.098,EyeTracking→PC,1.84,2.16,0.00,0.58,314.71,3.34,15.58,205.86,1.84,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5069.9,2.785,16
5000,2026-08-21 09:51:12.107,2026-08-21 09:51:12.104,MoCap→PC,7.42,0.30,0.00,4.53,328.95,7.86,9.69,221.94,7.42,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5001,2026-08-21 09:51:12.110,2026-08-21 09:51:12.108,EyeTracking→PC,2.27,2.16,0.00,0.58,314.71,3.34,15.58,205.86,2.27,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5081.7,2.785,16
5002,2026-08-21 09:51:12.117,2026-08-21 09:51:12.115,MoCap→PC,6.94,0.30,0.00,4.53,328.95,7.86,9.69,221.94,6.94,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5003,2026-08-21 09:51:12.121,2026-08-21 09:51:12.118,EyeTracking→PC,3.25,2.16,0.00,0.58,314.71,3.34,15.58,205.86,3.25,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5091.4,2.785,16
5004,2026-08-21 09:51:12.129,2026-08-21 09:51:12.126,MoCap→PC,7.49,0.30,0.00,4.53,328.95,7.86,9.69,221.94,7.49,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5005,2026-08-21 09:51:12.130,2026-08-21 09:51:12.091,PC<->VR 状态同步,39.97,0.34,0.00,35.97,51.36,38.19,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5099.4,2.785,16
5006,2026-08-21 09:51:12.131,2026-08-21 09:51:12.129,EyeTracking→PC,1.87,2.16,0.00,0.58,314.71,3.34,15.58,205.86,1.87,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5102.5,2.785,16
5007,2026-08-21 09:51:12.140,2026-08-21 09:51:12.137,MoCap→PC,7.98,0.30,0.00,4.53,328.95,7.86,9.69,221.94,7.98,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5008,2026-08-21 09:51:12.141,2026-08-21 09:51:12.139,EyeTracking→PC,1.92,2.16,0.00,0.58,314.71,3.34,15.58,205.86,1.92,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5110.9,2.785,16
5009,2026-08-21 09:51:12.144,2026-08-21 09:51:12.105,PC<->VR 状态同步,39.97,0.33,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5113.4,2.785,16
5010,2026-08-21 09:51:12.151,2026-08-21 09:51:12.148,MoCap→PC,8.75,0.30,0.00,4.53,328.95,7.86,9.69,221.94,8.75,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5011,2026-08-21 09:51:12.152,2026-08-21 09:51:12.149,EyeTracking→PC,3.15,2.16,0.00,0.58,314.71,3.34,15.58,205.86,3.15,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5123.0,2.785,16
5012,2026-08-21 09:51:12.162,2026-08-21 09:51:12.159,MoCap→PC,8.11,0.30,0.00,4.53,328.95,7.86,9.69,221.94,8.11,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5013,2026-08-21 09:51:12.161,2026-08-21 09:51:12.160,EyeTracking→PC,1.50,2.16,0.00,0.58,314.71,3.33,15.58,205.86,1.50,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5132.5,2.785,16
5014,2026-08-21 09:51:12.165,2026-08-21 09:51:12.126,PC<->VR 状态同步,39.97,0.34,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5135.0,2.785,16
5015,2026-08-21 09:51:12.174,2026-08-21 09:51:12.171,MoCap→PC,8.03,0.36,0.00,4.53,328.95,7.86,9.69,221.94,8.03,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5016,2026-08-21 09:51:12.173,2026-08-21 09:51:12.170,EyeTracking→PC,3.05,2.16,0.00,0.58,314.71,3.33,15.58,205.86,3.05,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5144.7,2.785,16
5017,2026-08-21 09:51:12.177,2026-08-21 09:51:12.138,PC<->VR 状态同步,39.97,0.35,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5146.6,2.785,16
5018,2026-08-21 09:51:12.183,2026-08-21 09:51:12.182,MoCap→PC,5.16,0.36,0.00,4.53,328.95,7.86,9.69,221.94,5.16,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5019,2026-08-21 09:51:12.182,2026-08-21 09:51:12.180,EyeTracking→PC,2.52,2.16,0.00,0.58,314.71,3.33,15.58,205.86,2.52,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5153.2,2.785,16
5020,2026-08-21 09:51:12.192,2026-08-21 09:51:12.191,EyeTracking→PC,1.70,0.48,0.00,0.58,314.71,3.33,15.58,205.86,1.70,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5162.8,2.785,16
5021,2026-08-21 09:51:12.196,2026-08-21 09:51:12.193,MoCap→PC,7.29,0.30,0.00,4.53,328.95,7.86,9.69,221.94,7.29,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5022,2026-08-21 09:51:12.200,2026-08-21 09:51:12.161,PC<->VR 状态同步,39.97,0.34,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5169.1,2.785,16
5023,2026-08-21 09:51:12.202,2026-08-21 09:51:12.201,EyeTracking→PC,1.39,0.48,0.00,0.58,314.71,3.33,15.58,205.86,1.39,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5173.1,2.785,16
5024,2026-08-21 09:51:12.207,2026-08-21 09:51:12.204,MoCap→PC,7.83,0.30,0.00,4.53,328.95,7.86,9.69,221.94,7.83,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5025,2026-08-21 09:51:12.211,2026-08-21 09:51:12.172,PC<->VR 状态同步,39.97,0.33,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5180.2,2.785,16
5026,2026-08-21 09:51:12.213,2026-08-21 09:51:12.211,EyeTracking→PC,2.17,0.46,0.00,0.58,314.71,3.33,15.58,205.86,2.17,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5184.0,2.785,16
5027,2026-08-21 09:51:12.218,2026-08-21 09:51:12.215,MoCap→PC,8.22,0.30,0.00,4.53,328.95,7.86,9.69,221.94,8.22,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5028,2026-08-21 09:51:12.223,2026-08-21 09:51:12.221,EyeTracking→PC,2.65,0.46,0.00,0.58,314.71,3.33,15.58,205.86,2.65,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5193.6,2.785,16
5029,2026-08-21 09:51:12.228,2026-08-21 09:51:12.226,MoCap→PC,6.21,0.30,0.00,4.53,328.95,7.86,9.69,221.94,6.21,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5030,2026-08-21 09:51:12.232,2026-08-21 09:51:12.193,PC<->VR 状态同步,39.70,0.33,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5201.8,2.785,16
5031,2026-08-21 09:51:12.240,2026-08-21 09:51:12.237,MoCap→PC,7.59,0.30,0.00,4.53,328.95,7.86,9.69,221.94,7.59,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5032,2026-08-21 09:51:12.242,2026-08-21 09:51:12.240,EyeTracking→PC,1.97,1.95,0.00,0.58,314.71,3.33,15.58,205.86,1.97,19.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5212.4,2.785,16
5033,2026-08-21 09:51:12.244,2026-08-21 09:51:12.205,PC<->VR 状态同步,39.70,0.32,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5213.3,2.785,16
5034,2026-08-21 09:51:12.251,2026-08-21 09:51:12.248,MoCap→PC,7.65,0.30,0.00,4.53,328.95,7.86,9.69,221.94,7.65,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5035,2026-08-21 09:51:12.251,2026-08-21 09:51:12.250,EyeTracking→PC,1.43,1.95,0.00,0.58,314.71,3.33,15.58,205.86,1.43,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5223.1,2.785,16
5036,2026-08-21 09:51:12.263,2026-08-21 09:51:12.260,MoCap→PC,8.32,0.36,0.00,4.53,328.95,7.86,9.69,221.94,8.32,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5037,2026-08-21 09:51:12.262,2026-08-21 09:51:12.260,EyeTracking→PC,2.54,1.95,0.00,0.58,314.71,3.32,15.58,205.86,2.54,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5233.0,2.785,16
5038,2026-08-21 09:51:12.265,2026-08-21 09:51:12.226,PC<->VR 状态同步,39.70,0.32,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5234.7,2.785,16
5039,2026-08-21 09:51:12.272,2026-08-21 09:51:12.270,EyeTracking→PC,2.60,1.96,0.00,0.58,314.71,3.32,15.58,205.86,2.60,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5242.8,2.785,16
5040,2026-08-21 09:51:12.273,2026-08-21 09:51:12.271,MoCap→PC,7.12,0.36,0.00,4.53,328.95,7.86,9.69,221.94,7.12,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5041,2026-08-21 09:51:12.276,2026-08-21 09:51:12.237,PC<->VR 状态同步,39.70,0.32,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5246.1,2.785,16
5042,2026-08-21 09:51:12.284,2026-08-21 09:51:12.282,MoCap→PC,7.78,0.36,0.00,4.53,328.95,7.86,9.69,221.94,7.78,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5043,2026-08-21 09:51:12.284,2026-08-21 09:51:12.281,EyeTracking→PC,2.81,1.95,0.00,0.58,314.71,3.32,15.58,205.86,2.81,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5254.3,2.785,16
5044,2026-08-21 09:51:12.293,2026-08-21 09:51:12.291,EyeTracking→PC,2.13,1.95,0.00,0.58,314.71,3.32,15.58,205.86,2.13,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5263.5,2.785,16
5045,2026-08-21 09:51:12.294,2026-08-21 09:51:12.293,MoCap→PC,6.31,0.30,0.00,4.53,328.95,7.86,9.69,221.94,6.31,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5046,2026-08-21 09:51:12.297,2026-08-21 09:51:12.258,PC<->VR 状态同步,39.70,0.32,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5266.6,2.785,16
5047,2026-08-21 09:51:12.304,2026-08-21 09:51:12.301,EyeTracking→PC,2.71,1.95,0.00,0.58,314.71,3.32,15.58,205.86,2.71,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5274.4,2.785,16
5048,2026-08-21 09:51:12.306,2026-08-21 09:51:12.304,MoCap→PC,6.56,0.30,0.00,4.53,328.95,7.85,9.69,221.94,6.56,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5049,2026-08-21 09:51:12.312,2026-08-21 09:51:12.273,PC<->VR 状态同步,39.70,0.30,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5281.5,2.785,16
5050,2026-08-21 09:51:12.313,2026-08-21 09:51:12.312,EyeTracking→PC,1.47,1.95,0.00,0.58,314.71,3.32,15.58,205.86,1.47,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5283.4,2.785,16
5051,2026-08-21 09:51:12.317,2026-08-21 09:51:12.315,MoCap→PC,6.89,0.30,0.00,4.53,328.95,7.85,9.69,221.94,6.89,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5052,2026-08-21 09:51:12.324,2026-08-21 09:51:12.322,EyeTracking→PC,2.06,1.95,0.00,0.58,314.71,3.32,15.58,205.86,2.06,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5294.4,2.785,16
5053,2026-08-21 09:51:12.329,2026-08-21 09:51:12.326,MoCap→PC,8.93,0.30,0.00,4.53,328.95,7.85,9.69,221.94,8.93,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5054,2026-08-21 09:51:12.330,2026-08-21 09:51:12.292,PC<->VR 状态同步,38.83,0.37,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5299.7,2.785,16
5055,2026-08-21 09:51:12.335,2026-08-21 09:51:12.332,EyeTracking→PC,3.20,1.95,0.00,0.58,314.71,3.32,15.58,205.86,3.20,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5305.4,2.785,16
5056,2026-08-21 09:51:12.340,2026-08-21 09:51:12.337,MoCap→PC,7.47,0.30,0.00,4.53,328.95,7.85,9.69,221.94,7.47,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5057,2026-08-21 09:51:12.346,2026-08-21 09:51:12.343,EyeTracking→PC,3.12,1.95,0.00,0.58,314.71,3.32,15.58,205.86,3.12,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5317.0,2.785,16
5058,2026-08-21 09:51:12.351,2026-08-21 09:51:12.348,MoCap→PC,6.98,0.30,0.00,4.53,328.95,7.85,9.69,221.94,6.98,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5059,2026-08-21 09:51:12.354,2026-08-21 09:51:12.353,EyeTracking→PC,1.24,1.95,0.00,0.58,314.71,3.32,15.58,205.86,1.24,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5325.7,2.785,16
5060,2026-08-21 09:51:12.362,2026-08-21 09:51:12.360,MoCap→PC,6.75,0.36,0.00,4.53,328.95,7.85,9.69,221.94,6.75,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5061,2026-08-21 09:51:12.365,2026-08-21 09:51:12.327,PC<->VR 状态同步,38.83,0.42,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5334.8,2.785,16
5062,2026-08-21 09:51:12.365,2026-08-21 09:51:12.363,EyeTracking→PC,2.51,1.95,0.00,0.58,314.71,3.32,15.58,205.86,2.51,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5336.3,2.785,16
5063,2026-08-21 09:51:12.373,2026-08-21 09:51:12.370,MoCap→PC,8.57,0.44,0.00,4.53,328.95,7.85,9.69,221.94,8.57,10.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5064,2026-08-21 09:51:12.376,2026-08-21 09:51:12.338,PC<->VR 状态同步,38.83,0.46,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5345.7,2.785,16
5065,2026-08-21 09:51:12.376,2026-08-21 09:51:12.374,EyeTracking→PC,2.45,1.95,0.00,0.58,314.71,3.32,15.58,205.86,2.45,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5346.5,2.785,16
5066,2026-08-21 09:51:12.383,2026-08-21 09:51:12.382,MoCap→PC,6.47,0.48,0.00,4.53,328.95,7.85,9.69,221.94,6.47,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5067,2026-08-21 09:51:12.386,2026-08-21 09:51:12.384,EyeTracking→PC,2.22,1.95,0.00,0.58,314.71,3.32,15.58,205.86,2.22,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5356.9,2.785,16
5068,2026-08-21 09:51:12.396,2026-08-21 09:51:12.393,MoCap→PC,8.22,0.44,0.00,4.53,328.95,7.85,9.69,221.94,8.22,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5069,2026-08-21 09:51:12.396,2026-08-21 09:51:12.394,EyeTracking→PC,2.60,1.95,0.00,0.58,314.71,3.32,15.58,205.86,2.60,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5366.6,2.785,16
5070,2026-08-21 09:51:12.399,2026-08-21 09:51:12.361,PC<->VR 状态同步,38.83,0.49,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5369.0,2.785,16
5071,2026-08-21 09:51:12.407,2026-08-21 09:51:12.404,MoCap→PC,7.42,0.44,0.00,4.53,328.95,7.85,9.69,221.94,7.42,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5072,2026-08-21 09:51:12.407,2026-08-21 09:51:12.405,EyeTracking→PC,1.75,1.95,0.00,0.58,314.71,3.32,15.58,205.86,1.75,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5378.2,2.785,16
5073,2026-08-21 09:51:12.412,2026-08-21 09:51:12.374,PC<->VR 状态同步,38.83,0.51,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5381.4,2.785,16
5074,2026-08-21 09:51:12.417,2026-08-21 09:51:12.415,MoCap→PC,7.04,0.44,0.00,4.53,328.95,7.85,9.66,221.94,7.04,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5075,2026-08-21 09:51:12.417,2026-08-21 09:51:12.415,EyeTracking→PC,2.08,1.95,0.00,0.58,314.71,3.31,15.58,205.86,2.08,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5387.7,2.785,16
5076,2026-08-21 09:51:12.429,2026-08-21 09:51:12.426,MoCap→PC,7.38,0.44,0.00,4.53,328.95,7.85,9.66,221.94,7.38,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5077,2026-08-21 09:51:12.428,2026-08-21 09:51:12.425,EyeTracking→PC,3.42,1.95,0.00,0.58,314.71,3.31,15.58,205.86,3.42,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5399.2,2.785,16
5078,2026-08-21 09:51:12.432,2026-08-21 09:51:12.394,PC<->VR 状态同步,38.83,0.52,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5401.4,2.785,16
5079,2026-08-21 09:51:12.438,2026-08-21 09:51:12.436,EyeTracking→PC,1.74,1.95,0.00,0.58,314.71,3.31,15.58,205.86,1.74,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5407.8,2.785,16
5080,2026-08-21 09:51:12.439,2026-08-21 09:51:12.437,MoCap→PC,7.20,0.44,0.00,4.53,328.95,7.84,9.66,221.94,7.20,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5081,2026-08-21 09:51:12.444,2026-08-21 09:51:12.406,PC<->VR 状态同步,38.83,0.52,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5413.3,2.785,16
5082,2026-08-21 09:51:12.448,2026-08-21 09:51:12.446,EyeTracking→PC,1.97,0.46,0.00,0.58,314.71,3.30,15.58,205.86,1.97,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5418.4,2.785,16
5083,2026-08-21 09:51:12.452,2026-08-21 09:51:12.448,MoCap→PC,9.13,0.44,0.00,4.53,328.95,7.85,9.66,221.94,9.13,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5084,2026-08-21 09:51:12.459,2026-08-21 09:51:12.456,EyeTracking→PC,2.79,0.46,0.00,0.58,314.71,3.30,15.58,205.86,2.79,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5428.9,2.785,16
5085,2026-08-21 09:51:12.463,2026-08-21 09:51:12.459,MoCap→PC,9.13,0.44,0.00,4.53,328.95,7.85,9.66,221.94,9.13,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5086,2026-08-21 09:51:12.466,2026-08-21 09:51:12.428,PC<->VR 状态同步,38.64,0.52,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5435.5,2.785,16
5087,2026-08-21 09:51:12.468,2026-08-21 09:51:12.466,EyeTracking→PC,2.65,0.46,0.00,0.58,314.71,3.30,15.58,205.86,2.65,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5439.7,2.785,16
5088,2026-08-21 09:51:12.473,2026-08-21 09:51:12.470,MoCap→PC,8.21,0.44,0.00,4.53,328.95,7.85,9.66,221.94,8.21,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5089,2026-08-21 09:51:12.477,2026-08-21 09:51:12.439,PC<->VR 状态同步,38.64,0.53,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5446.8,2.785,16
5090,2026-08-21 09:51:12.479,2026-08-21 09:51:12.477,EyeTracking→PC,2.08,0.48,0.00,0.58,314.71,3.29,15.58,205.86,2.08,11.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5450.3,2.785,16
5091,2026-08-21 09:51:12.485,2026-08-21 09:51:12.482,MoCap→PC,8.39,0.44,0.00,4.53,328.95,7.85,9.66,221.94,8.39,12.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5092,2026-08-21 09:51:12.489,2026-08-21 09:51:12.487,EyeTracking→PC,2.28,0.46,0.00,0.58,314.71,3.29,15.58,205.86,2.28,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5460.1,2.785,16
5093,2026-08-21 09:51:12.496,2026-08-21 09:51:12.493,MoCap→PC,8.94,0.44,0.00,4.53,328.95,7.85,9.66,221.94,8.94,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5094,2026-08-21 09:51:12.497,2026-08-21 09:51:12.459,PC<->VR 状态同步,38.64,0.53,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5466.1,2.785,16
5095,2026-08-21 09:51:12.499,2026-08-21 09:51:12.497,EyeTracking→PC,2.68,0.46,0.00,0.58,314.71,3.29,15.58,205.86,2.68,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5470.7,2.785,16
5096,2026-08-21 09:51:12.506,2026-08-21 09:51:12.504,MoCap→PC,5.69,0.44,0.00,4.53,328.95,7.85,9.66,221.94,5.69,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5097,2026-08-21 09:51:12.514,2026-08-21 09:51:12.476,PC<->VR 状态同步,38.64,0.52,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5483.2,2.785,16
5098,2026-08-21 09:51:12.512,2026-08-21 09:51:12.509,EyeTracking→PC,3.04,0.58,0.00,0.58,314.71,3.29,15.58,205.86,3.04,12.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5483.4,2.785,16
5099,2026-08-21 09:51:12.518,2026-08-21 09:51:12.515,MoCap→PC,8.44,0.44,0.00,4.53,328.95,7.85,9.66,221.94,8.44,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5100,2026-08-21 09:51:12.521,2026-08-21 09:51:12.519,EyeTracking→PC,2.41,0.57,0.00,0.58,314.71,3.29,15.58,205.86,2.41,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5491.8,2.785,16
5101,2026-08-21 09:51:12.528,2026-08-21 09:51:12.526,MoCap→PC,7.18,0.44,0.00,4.53,328.95,7.85,9.66,221.94,7.18,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
5102,2026-08-21 09:51:12.532,2026-08-21 09:51:12.494,PC<->VR 状态同步,38.64,0.51,0.00,35.97,51.36,38.21,46.68,49.79,-1.00,-1.00,-1.00,Mirror RTT,true,Not required,-55262.297,4.641,5501.5,2.785,16
5103,2026-08-21 09:51:12.531,2026-08-21 09:51:12.529,EyeTracking→PC,2.51,0.57,0.00,0.58,314.71,3.29,15.58,205.86,2.51,10.00,0.00,Estimated VR->PC one-way delay,true,Ready,-55262.297,4.641,5502.5,2.785,16
5104,2026-08-21 09:51:12.539,2026-08-21 09:51:12.537,MoCap→PC,7.72,0.44,0.00,4.53,328.95,7.84,9.66,221.94,7.72,11.00,0.00,,false,,0.000,0.000,0.0,0.000,0
