序号,采集时间,商品ID,商品名称,位置X,位置Y,位置Z,旋转X,旋转Y,旋转Z
1286,2026-08-14 21:51:25.525,117,LeShi_heijiao(Clone),0.110000,1.680000,-1.792028,348.890900,284.155700,352.736800
1287,2026-08-14 21:51:25.525,122,LeShi_kaorou (1)(Clone),0.252028,1.650000,-1.912028,279.377700,262.087300,41.933160
1288,2026-08-14 21:51:25.525,126,LeShi_tudou (1)(Clone),0.360000,1.610000,-1.890000,359.103400,298.010300,359.891800
1289,2026-08-14 21:51:25.581,103,Kele (2)(Clone),-0.040000,1.640000,-1.750000,86.228150,226.668300,87.540820
1290,2026-08-14 21:51:25.581,117,LeShi_heijiao(Clone),0.110000,1.680000,-1.800000,348.410000,285.255400,349.293300
1291,2026-08-14 21:51:25.581,121,LeShi_kaorou(Clone),0.230000,1.610000,-1.780000,358.462800,297.610400,359.755100
1292,2026-08-14 21:51:25.581,122,LeShi_kaorou (1)(Clone),0.260000,1.650000,-1.920000,274.177000,218.131300,86.496120
1293,2026-08-14 21:51:25.646,103,Kele (2)(Clone),-0.040000,1.640000,-1.750000,89.383560,254.205600,115.235500
1294,2026-08-14 21:51:25.646,117,LeShi_heijiao(Clone),0.110000,1.680000,-1.800000,348.974500,285.532600,348.655800
1295,2026-08-14 21:51:25.646,122,LeShi_kaorou (1)(Clone),0.260000,1.650000,-1.920000,272.970500,214.944500,89.702730
1296,2026-08-14 21:51:25.711,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,84.777720,44.157280,265.401800
1297,2026-08-14 21:51:25.711,117,LeShi_heijiao(Clone),0.100000,1.680000,-1.790708,351.409200,285.104800,350.467100
1298,2026-08-14 21:51:25.711,121,LeShi_kaorou(Clone),0.230000,1.610000,-1.780000,359.960400,297.477700,0.780703
1299,2026-08-14 21:51:25.835,103,Kele (2)(Clone),-0.040000,1.640000,-1.750000,87.245510,44.048980,265.175400
1300,2026-08-14 21:51:25.835,117,LeShi_heijiao(Clone),0.080000,1.680000,-1.770000,356.238000,283.414900,351.764900
1301,2026-08-14 21:51:25.835,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.232400,297.826400,359.800700
1302,2026-08-14 21:51:25.835,121,LeShi_kaorou(Clone),0.230000,1.610000,-1.780000,359.181800,297.637200,0.330808
1303,2026-08-14 21:51:25.835,122,LeShi_kaorou (1)(Clone),0.260000,1.650000,-1.920000,275.611600,215.695400,88.899770
1304,2026-08-14 21:51:25.898,103,Kele (2)(Clone),-0.041525,1.640000,-1.750000,87.086370,45.416330,266.620000
1305,2026-08-14 21:51:25.898,117,LeShi_heijiao(Clone),0.058475,1.680000,-1.758475,358.300700,284.168300,352.392200
1306,2026-08-14 21:51:25.898,122,LeShi_kaorou (1)(Clone),0.260000,1.650000,-1.920000,276.696800,214.846300,89.845130
1307,2026-08-14 21:51:25.949,103,Kele (2)(Clone),-0.050000,1.640000,-1.750000,86.075140,45.783980,266.981200
1308,2026-08-14 21:51:25.949,117,LeShi_heijiao(Clone),0.043009,1.680000,-1.750000,358.363600,285.625800,354.854600
1309,2026-08-14 21:51:25.949,121,LeShi_kaorou(Clone),0.230000,1.610000,-1.780000,359.387000,297.457800,359.352900
1310,2026-08-14 21:51:26.001,103,Kele (2)(Clone),-0.040000,1.640000,-1.744264,81.964070,224.699100,85.357820
1311,2026-08-14 21:51:26.001,117,LeShi_heijiao(Clone),0.014264,1.680000,-1.714264,2.463732,285.362500,355.209400
1312,2026-08-14 21:51:26.064,103,Kele (2)(Clone),-0.040000,1.640000,-1.740000,73.590690,229.765100,90.029160
1313,2026-08-14 21:51:26.064,117,LeShi_heijiao(Clone),-0.005118,1.690000,-1.692441,5.744003,285.032800,356.350800
1314,2026-08-14 21:51:26.064,121,LeShi_kaorou(Clone),0.230000,1.610000,-1.780000,359.690600,297.639100,0.559713
1315,2026-08-14 21:51:26.133,103,Kele (2)(Clone),-0.040000,1.640000,-1.740000,66.709120,230.498900,90.398120
1316,2026-08-14 21:51:26.133,117,LeShi_heijiao(Clone),-0.035737,1.684263,-1.658527,7.560422,285.838500,2.511667
1317,2026-08-14 21:51:26.133,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,0.182858,297.823600,1.406371
1318,2026-08-14 21:51:26.195,103,Kele (2)(Clone),-0.030000,1.640000,-1.740000,63.281920,229.916400,89.585570
1319,2026-08-14 21:51:26.195,117,LeShi_heijiao(Clone),-0.040762,1.679238,-1.660000,8.972528,285.365900,4.056058
1320,2026-08-14 21:51:26.195,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.114500,297.812400,1.139217
1321,2026-08-14 21:51:26.195,121,LeShi_kaorou(Clone),0.230000,1.610000,-1.780000,359.109100,297.456800,359.620100
1322,2026-08-14 21:51:26.263,103,Kele (2)(Clone),-0.030000,1.630694,-1.740000,54.226770,226.842500,86.507290
1323,2026-08-14 21:51:26.263,117,LeShi_heijiao(Clone),-0.068613,1.670000,-1.660000,9.048167,285.744100,4.203040
1324,2026-08-14 21:51:26.317,103,Kele (2)(Clone),-0.021292,1.640000,-1.730000,32.849380,230.256000,90.074010
1325,2026-08-14 21:51:26.317,117,LeShi_heijiao(Clone),-0.080000,1.670000,-1.631292,8.724709,289.150300,5.561769
1326,2026-08-14 21:51:26.317,118,LeShi_heijiao (1)(Clone),0.090000,1.610000,-1.890000,359.092000,297.823200,0.131587
1327,2026-08-14 21:51:26.381,103,Kele (2)(Clone),-0.020000,1.640000,-1.730000,23.191170,230.362700,89.889940
1328,2026-08-14 21:51:26.382,117,LeShi_heijiao(Clone),-0.110000,1.670000,-1.571877,7.786366,291.689600,6.732331
1329,2026-08-14 21:51:26.432,103,Kele (2)(Clone),-0.010147,1.640000,-1.720000,358.405000,230.466500,90.005730
1330,2026-08-14 21:51:26.432,117,LeShi_heijiao(Clone),-0.150842,1.650204,-1.549853,3.291938,302.269400,7.036062
1331,2026-08-14 21:51:26.501,103,Kele (2)(Clone),-0.007697,1.640000,-1.717697,342.786000,230.450000,90.254680
1332,2026-08-14 21:51:26.501,117,LeShi_heijiao(Clone),-0.170000,1.652303,-1.516183,4.363211,303.422500,8.264421
1333,2026-08-14 21:51:26.561,103,Kele (2)(Clone),0.000000,1.640000,-1.710000,333.232900,230.621500,89.945350
1334,2026-08-14 21:51:26.561,117,LeShi_heijiao(Clone),-0.170000,1.670000,-1.425732,5.887685,302.068900,11.104850
1335,2026-08-14 21:51:26.612,103,Kele (2)(Clone),0.000000,1.640000,-1.710000,316.414700,230.647200,89.908390
1336,2026-08-14 21:51:26.612,117,LeShi_heijiao(Clone),-0.180000,1.660000,-1.430000,8.526699,304.576800,13.701730
1337,2026-08-14 21:51:26.730,103,Kele (2)(Clone),0.010000,1.640000,-1.701455,302.733500,230.844200,89.723920
1338,2026-08-14 21:51:26.730,117,LeShi_heijiao(Clone),-0.244095,1.630000,-1.345905,2.837775,315.286900,12.666810
1339,2026-08-14 21:51:26.835,103,Kele (2)(Clone),0.010000,1.640000,-1.700000,294.984200,231.436300,89.038560
1340,2026-08-14 21:51:26.835,117,LeShi_heijiao(Clone),-0.260000,1.632978,-1.305957,2.769982,319.003800,11.643420
1341,2026-08-14 21:51:26.903,103,Kele (2)(Clone),0.010000,1.640000,-1.700000,290.779800,230.877500,89.745740
1342,2026-08-14 21:51:26.903,117,LeShi_heijiao(Clone),-0.292570,1.622477,-1.269907,3.353654,320.478500,11.068260
1343,2026-08-14 21:51:26.954,103,Kele (2)(Clone),0.010000,1.640000,-1.700000,287.213400,230.695500,89.905440
1344,2026-08-14 21:51:26.954,117,LeShi_heijiao(Clone),-0.310000,1.620000,-1.210000,1.323807,327.059700,9.781885
1345,2026-08-14 21:51:27.014,117,LeShi_heijiao(Clone),-0.322894,1.610000,-1.172894,1.213650,328.205200,9.584798
1346,2026-08-14 21:51:27.070,103,Kele (2)(Clone),0.010000,1.640000,-1.700000,290.775100,231.091600,89.598950
1347,2026-08-14 21:51:27.070,117,LeShi_heijiao(Clone),-0.370000,1.600000,-1.115576,1.162600,335.767800,8.718187
1348,2026-08-14 21:51:27.135,103,Kele (2)(Clone),0.010000,1.640000,-1.700000,298.457400,231.533300,89.082020
1349,2026-08-14 21:51:27.135,117,LeShi_heijiao(Clone),-0.370000,1.605671,-1.055671,1.468655,341.214000,12.667970
1350,2026-08-14 21:51:27.206,103,Kele (2)(Clone),0.010000,1.640000,-1.700000,301.319100,230.849200,89.829100
1351,2026-08-14 21:51:27.206,117,LeShi_heijiao(Clone),-0.380000,1.600000,-1.044107,1.248514,342.735700,13.382290
1352,2026-08-14 21:51:27.259,103,Kele (2)(Clone),0.010000,1.640000,-1.710000,305.752700,230.534200,90.215320
1353,2026-08-14 21:51:27.259,117,LeShi_heijiao(Clone),-0.404226,1.580000,-0.965774,359.980100,348.039400,13.172080
1354,2026-08-14 21:51:27.320,103,Kele (2)(Clone),0.009623,1.640000,-1.710000,309.926300,230.459100,90.293020
1355,2026-08-14 21:51:27.320,117,LeShi_heijiao(Clone),-0.420377,1.579623,-0.929247,359.895300,352.278600,13.786170
1356,2026-08-14 21:51:27.374,103,Kele (2)(Clone),0.000000,1.640000,-1.710000,314.394500,230.438800,90.291200
1357,2026-08-14 21:51:27.374,117,LeShi_heijiao(Clone),-0.430000,1.570000,-0.866904,0.494296,355.674800,15.694750
1358,2026-08-14 21:51:27.425,103,Kele (2)(Clone),0.000000,1.640000,-1.710000,317.216400,230.716200,90.006740
1359,2026-08-14 21:51:27.425,117,LeShi_heijiao(Clone),-0.440000,1.579805,-0.850000,2.311745,357.684300,16.886600
1360,2026-08-14 21:51:27.477,103,Kele (2)(Clone),0.000000,1.640000,-1.710000,319.186300,230.654900,90.019040
1361,2026-08-14 21:51:27.477,117,LeShi_heijiao(Clone),-0.470000,1.552174,-0.767826,5.479733,0.033891,18.719740
1362,2026-08-14 21:51:27.542,117,LeShi_heijiao(Clone),-0.470000,1.560000,-0.760000,6.138565,2.362431,18.854650
1363,2026-08-14 21:51:27.604,103,Kele (2)(Clone),0.000000,1.640000,-1.710000,317.155400,230.717300,90.004040
1364,2026-08-14 21:51:27.604,117,LeShi_heijiao(Clone),-0.491244,1.550000,-0.660000,3.594298,9.615701,20.446810
1365,2026-08-14 21:51:27.660,103,Kele (2)(Clone),0.000000,1.640000,-1.710000,314.173600,230.683300,90.041950
1366,2026-08-14 21:51:27.660,117,LeShi_heijiao(Clone),-0.537812,1.530000,-0.614375,3.010666,10.828130,18.085510
1367,2026-08-14 21:51:27.726,103,Kele (2)(Clone),0.010000,1.640000,-1.710000,310.396700,230.384800,90.357690
1368,2026-08-14 21:51:27.726,117,LeShi_heijiao(Clone),-0.530000,1.532555,-0.564890,6.453321,13.992900,20.679010
1369,2026-08-14 21:51:27.776,103,Kele (2)(Clone),0.010000,1.640000,-1.710000,306.354600,230.842600,89.906500
1370,2026-08-14 21:51:27.776,117,LeShi_heijiao(Clone),-0.534465,1.535535,-0.491069,5.866508,17.626980,22.775140
1371,2026-08-14 21:51:27.839,103,Kele (2)(Clone),0.010000,1.640000,-1.700000,304.970500,230.773800,89.883710
1372,2026-08-14 21:51:27.839,117,LeShi_heijiao(Clone),-0.544528,1.520943,-0.475472,3.910800,18.459270,22.780900
1373,2026-08-14 21:51:27.895,103,Kele (2)(Clone),0.010000,1.640000,-1.700000,301.983600,231.054800,89.668270
1374,2026-08-14 21:51:27.895,117,LeShi_heijiao(Clone),-0.557485,1.497485,-0.414971,2.118369,22.016110,23.531830
1375,2026-08-14 21:51:27.957,103,Kele (2)(Clone),0.010000,1.640000,-1.700000,299.607800,231.192600,89.403530
1376,2026-08-14 21:51:27.957,117,LeShi_heijiao(Clone),-0.554302,1.490000,-0.400000,2.813853,24.729640,24.485100
1377,2026-08-14 21:51:28.014,103,Kele (2)(Clone),0.010000,1.640000,-1.700000,291.718400,231.428600,89.121840
1378,2026-08-14 21:51:28.014,117,LeShi_heijiao(Clone),-0.550000,1.490000,-0.348470,5.135714,28.501790,23.433800
1379,2026-08-14 21:51:28.076,103,Kele (2)(Clone),0.010000,1.640000,-1.700000,284.482800,230.912500,89.704090
1380,2026-08-14 21:51:28.076,117,LeShi_heijiao(Clone),-0.560000,1.480000,-0.310000,7.409523,31.618770,24.912070
1381,2026-08-14 21:51:28.144,103,Kele (2)(Clone),0.020000,1.640000,-1.700000,275.835000,228.075200,92.509360
1382,2026-08-14 21:51:28.144,117,LeShi_heijiao(Clone),-0.564824,1.470000,-0.284824,6.813961,34.537080,26.737360
1383,2026-08-14 21:51:28.211,103,Kele (2)(Clone),0.020000,1.640000,-1.690000,278.036900,50.490750,269.870400
1384,2026-08-14 21:51:28.212,117,LeShi_heijiao(Clone),-0.560000,1.450000,-0.230000,4.563530,41.485570,27.999560
1385,2026-08-14 21:51:28.282,103,Kele (2)(Clone),0.020000,1.640000,-1.690000,279.673400,50.228420,270.326100
1386,2026-08-14 21:51:28.282,117,LeShi_heijiao(Clone),-0.560000,1.460000,-0.198125,4.160898,46.164930,27.400470
1387,2026-08-14 21:51:28.340,103,Kele (2)(Clone),0.020000,1.640000,-1.690000,276.820900,50.504760,270.126900
1388,2026-08-14 21:51:28.340,117,LeShi_heijiao(Clone),-0.550000,1.460000,-0.160000,3.736526,54.051310,29.637110
1389,2026-08-14 21:51:28.395,103,Kele (2)(Clone),0.020000,1.640000,-1.690000,272.665600,52.372830,268.316800
1390,2026-08-14 21:51:28.395,117,LeShi_heijiao(Clone),-0.536035,1.446068,-0.088236,2.474315,58.652190,33.288650
1391,2026-08-14 21:51:28.494,103,Kele (2)(Clone),0.020000,1.640000,-1.690000,271.747900,54.348050,266.348100
1392,2026-08-14 21:51:28.494,117,LeShi_heijiao(Clone),-0.520000,1.448340,-0.070000,358.833400,60.727950,32.266420
1393,2026-08-14 21:51:28.547,117,LeShi_heijiao(Clone),-0.510000,1.450000,-0.046401,357.536200,63.418790,30.388800
1394,2026-08-14 21:51:28.608,103,Kele (2)(Clone),0.020000,1.640000,-1.690000,273.042700,50.669900,270.016400
1395,2026-08-14 21:51:28.608,117,LeShi_heijiao(Clone),-0.469401,1.450000,0.020599,356.773500,73.365400,32.228620
1396,2026-08-14 21:51:28.665,103,Kele (2)(Clone),0.020000,1.640000,-1.690000,273.225400,50.024490,270.660300
1397,2026-08-14 21:51:28.731,117,LeShi_heijiao(Clone),-0.452599,1.447401,0.090000,1.194898,77.649460,31.160580
1398,2026-08-14 21:51:29.136,117,LeShi_heijiao(Clone),-0.440000,1.466943,0.106943,3.780367,81.191600,31.892440
1399,2026-08-14 21:51:29.201,117,LeShi_heijiao(Clone),-0.460000,1.390000,0.390000,355.072200,77.229610,45.249020
1400,2026-08-14 21:51:29.267,117,LeShi_heijiao(Clone),-0.470000,1.370000,0.400000,353.612700,76.347680,46.608700
1401,2026-08-14 21:51:29.342,117,LeShi_heijiao(Clone),-0.505249,1.340000,0.465249,355.403500,76.965150,45.935700
1402,2026-08-14 21:51:29.404,117,LeShi_heijiao(Clone),-0.520000,1.360000,0.470000,358.016700,76.074300,46.400290
1403,2026-08-14 21:51:29.466,117,LeShi_heijiao(Clone),-0.541001,1.348999,0.497503,353.935300,76.927150,49.486820
1404,2026-08-14 21:51:29.520,117,LeShi_heijiao(Clone),-0.570000,1.330000,0.550000,355.298500,77.644140,48.725900
1405,2026-08-14 21:51:29.570,117,LeShi_heijiao(Clone),-0.590177,1.339451,0.570177,356.325000,77.609630,47.062810
1406,2026-08-14 21:51:29.678,117,LeShi_heijiao(Clone),-0.600000,1.330000,0.590000,354.814100,79.230130,49.113540
1407,2026-08-14 21:51:29.741,117,LeShi_heijiao(Clone),-0.610000,1.310000,0.620000,354.072500,80.509220,51.078850
1408,2026-08-14 21:51:29.795,117,LeShi_heijiao(Clone),-0.630000,1.317415,0.662584,353.123800,78.728780,51.552560
1409,2026-08-14 21:51:29.861,117,LeShi_heijiao(Clone),-0.640000,1.327854,0.667854,354.986800,80.901980,52.064500
1410,2026-08-14 21:51:29.919,117,LeShi_heijiao(Clone),-0.640000,1.320650,0.680000,356.913900,83.649600,53.331250
1411,2026-08-14 21:51:29.986,117,LeShi_heijiao(Clone),-0.660000,1.300000,0.732914,356.108000,83.553110,59.300480
1412,2026-08-14 21:51:30.038,117,LeShi_heijiao(Clone),-0.660000,1.290000,0.765366,354.903400,83.758690,59.332350
1413,2026-08-14 21:51:30.102,117,LeShi_heijiao(Clone),-0.660031,1.290000,0.780062,354.693000,83.896930,59.090070
1414,2026-08-14 21:51:30.153,117,LeShi_heijiao(Clone),-0.670000,1.280000,0.826095,358.103700,85.877110,59.309350
1415,2026-08-14 21:51:30.205,117,LeShi_heijiao(Clone),-0.678461,1.270000,0.856921,0.843441,86.756050,60.779050
1416,2026-08-14 21:51:30.259,117,LeShi_heijiao(Clone),-0.684735,1.290000,0.874735,2.900704,84.652100,64.265580
1417,2026-08-14 21:51:30.310,117,LeShi_heijiao(Clone),-0.690000,1.299941,0.899941,1.845792,83.376400,63.877440
1418,2026-08-14 21:51:30.372,117,LeShi_heijiao(Clone),-0.690000,1.290000,0.931759,0.674135,81.522070,63.231090
1419,2026-08-14 21:51:30.427,117,LeShi_heijiao(Clone),-0.690000,1.280000,0.950000,359.667700,81.429560,63.765460
1420,2026-08-14 21:51:30.492,117,LeShi_heijiao(Clone),-0.700000,1.239108,1.010000,355.064600,80.267520,68.541370
1421,2026-08-14 21:51:30.561,117,LeShi_heijiao(Clone),-0.701682,1.208318,1.020000,355.140600,79.914410,70.549190
1422,2026-08-14 21:51:30.627,117,LeShi_heijiao(Clone),-0.710000,1.222472,1.007528,0.121311,79.812030,71.618900
1423,2026-08-14 21:51:30.695,117,LeShi_heijiao(Clone),-0.710000,1.250000,1.010915,0.189605,82.256370,73.174320
1424,2026-08-14 21:51:30.759,117,LeShi_heijiao(Clone),-0.716299,1.230000,1.020000,355.675300,80.960850,74.758400
1425,2026-08-14 21:51:30.821,117,LeShi_heijiao(Clone),-0.720000,1.230000,1.020000,356.552600,80.831290,74.782590
1426,2026-08-14 21:51:31.184,117,LeShi_heijiao(Clone),-0.768431,1.249372,1.107177,29.386970,101.297800,94.595480
1427,2026-08-14 21:51:31.239,17,BaiChun_caomei(Clone),-0.760000,1.090000,1.230000,89.916070,23.551960,0.000000
1428,2026-08-14 21:51:31.239,107,KeleP1 (2)(Clone),-0.690000,1.130000,1.188971,314.906100,265.740400,271.387600
1429,2026-08-14 21:51:31.239,117,LeShi_heijiao(Clone),-0.838619,1.142071,1.140000,1.317612,110.714900,80.783820
1430,2026-08-14 21:51:31.239,145,Qdi_caomei(Clone),-0.610000,1.100000,1.120000,288.043100,105.890800,78.707970
1431,2026-08-14 21:51:31.308,17,BaiChun_caomei(Clone),-0.760000,1.090000,1.230000,88.992830,75.880840,52.203190
1432,2026-08-14 21:51:31.308,107,KeleP1 (2)(Clone),-0.720000,1.130000,1.180000,17.946220,260.161200,269.696400
1433,2026-08-14 21:51:31.308,117,LeShi_heijiao(Clone),-0.965226,1.080000,1.117387,322.832300,117.511400,65.616840
1434,2026-08-14 21:51:31.308,145,Qdi_caomei(Clone),-0.608694,1.110000,1.120000,291.704100,96.905360,87.216430
1435,2026-08-14 21:51:31.361,107,KeleP1 (2)(Clone),-0.736335,1.130000,1.180000,51.872740,261.650300,270.436500
1436,2026-08-14 21:51:31.361,117,LeShi_heijiao(Clone),-1.154346,1.057330,1.063665,295.554600,134.450000,48.078820
1437,2026-08-14 21:51:31.362,145,Qdi_caomei(Clone),-0.600000,1.110000,1.120000,293.122200,92.904250,91.212700
1438,2026-08-14 21:51:31.414,107,KeleP1 (2)(Clone),-0.750000,1.130000,1.170000,76.568810,263.705700,272.226000
1439,2026-08-14 21:51:31.414,117,LeShi_heijiao(Clone),-1.322262,1.001095,1.025548,283.211400,199.939500,342.203900
1440,2026-08-14 21:51:31.480,107,KeleP1 (2)(Clone),-0.753195,1.130000,1.170000,83.477870,261.917900,270.497100
1441,2026-08-14 21:51:31.480,117,LeShi_heijiao(Clone),-1.372364,0.980415,1.013610,285.448300,225.606400,316.434900
1442,2026-08-14 21:51:31.480,145,Qdi_caomei(Clone),-0.600000,1.110000,1.120000,293.267100,92.123730,92.108730
1443,2026-08-14 21:51:31.549,17,BaiChun_caomei(Clone),-0.760000,1.090000,1.230000,89.554570,240.567900,217.105000
1444,2026-08-14 21:51:31.549,107,KeleP1 (2)(Clone),-0.777784,1.130000,1.170000,55.495920,79.494380,88.308190
1445,2026-08-14 21:51:31.549,117,LeShi_heijiao(Clone),-1.520000,0.838863,0.977784,286.466900,112.382700,70.311160
1446,2026-08-14 21:51:31.549,145,Qdi_caomei(Clone),-0.600000,1.110000,1.120000,293.699700,92.483570,91.637690
1447,2026-08-14 21:51:31.613,17,BaiChun_caomei(Clone),-0.760000,1.090000,1.230000,89.547160,241.252400,217.789400
1448,2026-08-14 21:51:31.614,107,KeleP1 (2)(Clone),-0.790000,1.130000,1.160000,29.567970,79.399440,88.015430
1449,2026-08-14 21:51:31.614,117,LeShi_heijiao(Clone),-1.520000,0.715426,0.980000,311.263200,98.611190,84.381970
1450,2026-08-14 21:51:31.666,17,BaiChun_caomei(Clone),-0.760000,1.090000,1.230000,89.472140,247.999600,224.536600
1451,2026-08-14 21:51:31.666,107,KeleP1 (2)(Clone),-0.798801,1.121199,1.160000,12.938700,78.893160,86.159480
1452,2026-08-14 21:51:31.666,117,LeShi_heijiao(Clone),-1.511199,0.628396,0.980000,325.770400,96.316380,86.742150
1453,2026-08-14 21:51:31.715,107,KeleP1 (2)(Clone),-0.811975,1.098025,1.160000,336.674300,80.006560,81.764380
1454,2026-08-14 21:51:31.715,117,LeShi_heijiao(Clone),-1.508025,0.426302,0.980000,352.514000,94.047520,89.411840
1455,2026-08-14 21:51:31.767,17,BaiChun_caomei(Clone),-0.760000,1.090000,1.230000,89.648340,231.386400,207.809000
1456,2026-08-14 21:51:31.767,107,KeleP1 (2)(Clone),-0.820000,1.090000,1.160000,321.770800,79.900330,83.049550
1457,2026-08-14 21:51:31.767,117,LeShi_heijiao(Clone),-1.500000,0.311806,0.980000,6.481664,93.511070,90.538410
1458,2026-08-14 21:51:31.767,145,Qdi_caomei(Clone),-0.600000,1.110000,1.120000,292.891300,92.435980,91.908000
1459,2026-08-14 21:51:31.820,107,KeleP1 (2)(Clone),-0.840000,1.090776,1.160000,289.011600,66.044210,101.654800
1460,2026-08-14 21:51:31.820,117,LeShi_heijiao(Clone),-1.490000,0.044657,0.980000,33.520800,92.858410,91.948540
1461,2026-08-14 21:51:31.886,107,KeleP1 (2)(Clone),-0.863969,1.090000,1.156031,281.714100,270.116900,258.114100
1462,2026-08-14 21:51:31.886,117,LeShi_heijiao(Clone),-1.476030,0.040000,0.980000,57.168970,91.890690,90.488350
1463,2026-08-14 21:51:31.949,107,KeleP1 (2)(Clone),-0.879570,1.090000,1.150000,310.481000,259.745100,268.848100
1464,2026-08-14 21:51:31.949,117,LeShi_heijiao(Clone),-1.466226,0.040000,0.980000,75.852130,89.665510,88.197810
1465,2026-08-14 21:51:32.016,107,KeleP1 (2)(Clone),-0.890000,1.090000,1.150000,326.992100,259.712600,268.667700
1466,2026-08-14 21:51:32.016,117,LeShi_heijiao(Clone),-1.460000,0.035180,0.980000,87.836800,73.806020,72.237340
1467,2026-08-14 21:51:32.065,107,KeleP1 (2)(Clone),-0.890000,1.090000,1.150000,335.628400,259.782500,268.433500
1468,2026-08-14 21:51:32.065,117,LeShi_heijiao(Clone),-1.451944,0.038056,0.980000,84.833810,276.373700,274.757000
1469,2026-08-14 21:51:32.136,107,KeleP1 (2)(Clone),-0.900000,1.090000,1.150000,347.938200,259.550700,269.326700
1470,2026-08-14 21:51:32.136,117,LeShi_heijiao(Clone),-1.450000,0.040000,0.980000,73.507730,271.668400,269.990500
1471,2026-08-14 21:51:32.188,107,KeleP1 (2)(Clone),-0.900000,1.090000,1.150000,354.052600,259.386100,269.866000
1472,2026-08-14 21:51:32.188,117,LeShi_heijiao(Clone),-1.440000,0.040000,0.980000,67.137890,271.410100,269.743200
1473,2026-08-14 21:51:32.250,107,KeleP1 (2)(Clone),-0.910000,1.090000,1.150000,0.191435,259.477100,269.613800
1474,2026-08-14 21:51:32.251,117,LeShi_heijiao(Clone),-1.439878,0.040000,0.980000,56.920130,271.533700,269.899100
1475,2026-08-14 21:51:32.309,107,KeleP1 (2)(Clone),-0.910000,1.090000,1.140000,5.258185,259.405900,269.273700
1476,2026-08-14 21:51:32.309,117,LeShi_heijiao(Clone),-1.430000,0.040000,0.980000,49.508670,271.655700,270.103400
1477,2026-08-14 21:51:32.371,117,LeShi_heijiao(Clone),-1.430000,0.040000,0.980000,43.387240,271.645300,270.028100
1478,2026-08-14 21:51:32.429,107,KeleP1 (2)(Clone),-0.919215,1.090000,1.140000,19.723790,259.187400,268.497100
1479,2026-08-14 21:51:32.429,117,LeShi_heijiao(Clone),-1.430000,0.040000,0.980000,44.435540,271.661200,270.049000
1480,2026-08-14 21:51:32.491,107,KeleP1 (2)(Clone),-0.920000,1.090000,1.140000,27.623910,258.428400,266.846000
1481,2026-08-14 21:51:32.491,117,LeShi_heijiao(Clone),-1.430000,0.040000,0.980000,45.202660,271.550000,269.855500
1482,2026-08-14 21:51:32.555,107,KeleP1 (2)(Clone),-0.930000,1.090000,1.140000,40.221000,257.004900,264.731400
1483,2026-08-14 21:51:32.627,107,KeleP1 (2)(Clone),-0.930000,1.090000,1.140000,48.457290,256.299000,264.501900
1484,2026-08-14 21:51:32.677,107,KeleP1 (2)(Clone),-0.950000,1.080000,1.140000,75.576920,244.779700,253.147000
1485,2026-08-14 21:51:32.730,107,KeleP1 (2)(Clone),-0.977570,1.080000,1.140000,63.476380,100.490700,107.828500
1486,2026-08-14 21:51:32.794,107,KeleP1 (2)(Clone),-1.002104,1.043688,1.137896,23.923040,91.098700,96.978660
1487,2026-08-14 21:51:32.845,107,KeleP1 (2)(Clone),-1.007510,1.027470,1.132490,17.706990,90.445870,96.175100
1488,2026-08-14 21:51:32.914,107,KeleP1 (2)(Clone),-1.021583,0.943669,1.130000,350.819100,88.348720,93.355260
1489,2026-08-14 21:51:32.978,107,KeleP1 (2)(Clone),-1.040000,0.844169,1.120000,329.794200,87.677090,91.680340
1490,2026-08-14 21:51:33.038,107,KeleP1 (2)(Clone),-1.060000,0.730000,1.120000,302.700500,85.329410,92.267550
1491,2026-08-14 21:51:33.101,107,KeleP1 (2)(Clone),-1.090000,0.730000,1.120000,274.857400,279.729300,257.103100
1492,2026-08-14 21:51:33.177,107,KeleP1 (2)(Clone),-1.100000,0.730000,1.120000,294.691300,266.833700,266.940800
1493,2026-08-14 21:51:33.234,107,KeleP1 (2)(Clone),-1.101408,0.730000,1.120000,309.152200,263.199300,268.607500
1494,2026-08-14 21:51:33.289,107,KeleP1 (2)(Clone),-1.110000,0.730000,1.120000,324.178600,260.567200,268.852900
1495,2026-08-14 21:51:33.407,107,KeleP1 (2)(Clone),-1.120000,0.730000,1.120000,337.821900,259.086500,268.459900
1496,2026-08-14 21:51:33.468,107,KeleP1 (2)(Clone),-1.120000,0.725999,1.115999,346.611300,257.400700,269.290500
1497,2026-08-14 21:51:33.519,107,KeleP1 (2)(Clone),-1.123737,0.720000,1.110000,351.148400,257.144100,269.719100
1498,2026-08-14 21:51:33.574,107,KeleP1 (2)(Clone),-1.130000,0.720000,1.110000,355.568500,256.661400,269.722700
1499,2026-08-14 21:51:33.690,107,KeleP1 (2)(Clone),-1.130000,0.720000,1.110000,356.549300,256.499100,269.773800
1500,2026-08-14 21:51:33.808,107,KeleP1 (2)(Clone),-1.120000,0.720000,1.110000,351.994700,257.230800,269.797200
