frame,time_from_origin_s,centroid_x_m,centroid_y_m,centroid_z_m,valid
2908,32.311111,0.475006,0.859420,1.272457,1
2909,32.322222,0.472134,0.859540,1.272079,1
2910,32.333333,0.469305,0.859624,1.271607,1
2911,32.344444,0.466277,0.860161,1.269575,1
2912,32.355556,0.463709,0.860201,1.268125,1
2913,32.366667,0.460709,0.859997,1.267538,1
2914,32.377778,0.457683,0.859555,1.266944,1
2915,32.388889,0.454689,0.859175,1.266387,1
2916,32.400000,0.451657,0.858665,1.265790,1
2917,32.411111,0.448573,0.858064,1.265161,1
2918,32.422222,0.445587,0.857676,1.264517,1
2919,32.433333,0.442422,0.857230,1.264073,1
2920,32.444444,0.439355,0.856849,1.263725,1
2921,32.455556,0.435947,0.856398,1.263399,1
2922,32.466667,0.432597,0.856004,1.263135,1
2923,32.477778,0.429063,0.855576,1.262845,1
2924,32.488889,0.425585,0.855411,1.262482,1
2925,32.500000,0.421878,0.855375,1.262124,1
2926,32.511111,0.418082,0.855385,1.261685,1
2927,32.522222,0.414273,0.855437,1.261318,1
2928,32.533333,0.410638,0.855539,1.260901,1
2929,32.544444,0.406957,0.855688,1.260339,1
2930,32.555556,0.403446,0.855848,1.259865,1
2931,32.566667,0.399963,0.856019,1.259081,1
2932,32.577778,0.396259,0.856096,1.257588,1
2933,32.588889,0.392751,0.855930,1.256883,1
2934,32.600000,0.389083,0.855855,1.255869,1
2935,32.611111,0.385269,0.855638,1.254899,1
2936,32.622222,0.381605,0.855456,1.253760,1
2937,32.633333,0.377922,0.855335,1.252606,1
2938,32.644444,0.374212,0.855495,1.251123,1
2939,32.655556,0.370623,0.855524,1.249797,1
2940,32.666667,0.367034,0.855754,1.248326,1
2941,32.677778,0.363612,0.856107,1.246764,1
2942,32.688889,0.360182,0.856661,1.245230,1
2943,32.700000,0.356812,0.857316,1.243649,1
2944,32.711111,0.353275,0.857933,1.241813,1
2945,32.722222,0.350003,0.858555,1.240129,1
2946,32.733333,0.346515,0.859132,1.238033,1
2947,32.744444,0.343278,0.859618,1.235926,1
2948,32.755556,0.339928,0.860176,1.233652,1
2949,32.766667,0.336551,0.860589,1.231256,1
2950,32.777778,0.333378,0.861004,1.228746,1
2951,32.788889,0.330136,0.861351,1.225797,1
2952,32.800000,0.326922,0.861341,1.222816,1
2953,32.811111,0.324698,0.861563,1.220050,1
2954,32.822222,0.322516,0.861788,1.217423,1
2955,32.833333,0.320161,0.861956,1.214492,1
2956,32.844444,0.317860,0.861876,1.211583,1
2957,32.855556,0.315459,0.861776,1.208374,1
2958,32.866667,0.312583,0.861560,1.204983,1
2959,32.877778,0.310067,0.861304,1.201599,1
2960,32.888889,0.307364,0.860944,1.197777,1
2961,32.900000,0.304694,0.860503,1.193927,1
2962,32.911111,0.301906,0.860019,1.189923,1
2963,32.922222,0.299242,0.859558,1.185959,1
2964,32.933333,0.296605,0.859157,1.181860,1
2965,32.944444,0.294309,0.858853,1.177406,1
2966,32.955556,0.291861,0.858504,1.173106,1
2967,32.966667,0.289389,0.857971,1.168699,1
2968,32.977778,0.287101,0.857356,1.164321,1
2969,32.988889,0.284810,0.856716,1.159832,1
2970,33.000000,0.282573,0.856172,1.155255,1
2971,33.011111,0.280372,0.855409,1.150764,1
2972,33.022222,0.278262,0.855073,1.146070,1
2973,33.033333,0.276141,0.854377,1.141429,1
2974,33.044444,0.274112,0.853590,1.136745,1
2975,33.055556,0.272195,0.852799,1.132081,1
2976,33.066667,0.270272,0.852098,1.127262,1
2977,33.077778,0.268084,0.852685,1.122988,1
2978,33.088889,0.266210,0.851920,1.118154,1
2979,33.100000,0.264369,0.851020,1.113356,1
2980,33.111111,0.262709,0.850113,1.108615,1
2981,33.122222,0.260909,0.849196,1.103753,1
2982,33.133333,0.259591,0.848291,1.099253,1
2983,33.144444,0.257943,0.847262,1.094254,1
2984,33.155556,0.255919,0.845941,1.089183,1
2985,33.166667,0.254440,0.845051,1.083874,1
2986,33.177778,0.252579,0.844611,1.078060,1
2987,33.188889,0.250999,0.844559,1.072103,1
2988,33.200000,0.249849,0.844865,1.066379,1
2989,33.211111,0.248414,0.845485,1.060412,1
2990,33.222222,0.246792,0.846149,1.054456,1
2991,33.233333,0.245148,0.847013,1.048482,1
2992,33.244444,0.243468,0.847946,1.042391,1
2993,33.255556,0.241779,0.848942,1.036278,1
2994,33.266667,0.240127,0.849810,1.030211,1
2995,33.277778,0.238365,0.850682,1.024101,1
2996,33.288889,0.236596,0.851475,1.018039,1
2997,33.300000,0.234727,0.852354,1.011742,1
2998,33.311111,0.232846,0.853071,1.005631,1
2999,33.322222,0.230758,0.853839,0.999396,1
3000,33.333333,0.228918,0.854573,0.993231,1
3001,33.344444,0.226592,0.856859,0.988567,1
3002,33.355556,0.224537,0.857846,0.982191,1
3003,33.366667,0.222465,0.858731,0.975547,1
3004,33.377778,0.220238,0.859703,0.968791,1
3005,33.388889,0.218000,0.860524,0.962158,1
3006,33.400000,0.215722,0.861407,0.955471,1
3007,33.411111,0.213268,0.862344,0.948627,1
3008,33.422222,0.210705,0.863247,0.941728,1
3009,33.433333,0.208049,0.864167,0.934734,1
3010,33.444444,0.206169,0.865608,0.927614,1
3011,33.455556,0.203494,0.866416,0.920563,1
3012,33.466667,0.200855,0.867315,0.913422,1
3013,33.477778,0.198271,0.868224,0.906267,1
3014,33.488889,0.195554,0.869068,0.899024,1
3015,33.500000,0.192748,0.869773,0.891716,1
3016,33.511111,0.189923,0.870286,0.884422,1
3017,33.522222,0.187276,0.870746,0.877127,1
3018,33.533333,0.184535,0.871059,0.869823,1
3019,33.544444,0.181716,0.871249,0.862491,1
3020,33.555556,0.179020,0.871290,0.855166,1
3021,33.566667,0.176147,0.871099,0.847863,1
3022,33.577778,0.173307,0.870560,0.840796,1
3023,33.588889,0.170539,0.870290,0.833580,1
3024,33.600000,0.168296,0.869853,0.826705,1
3025,33.611111,0.165476,0.869485,0.819561,1
3026,33.622222,0.162676,0.869102,0.812402,1
3027,33.633333,0.159785,0.868694,0.805275,1
3028,33.644444,0.156862,0.868408,0.798130,1
3029,33.655556,0.153957,0.867904,0.791056,1
3030,33.666667,0.151105,0.867504,0.783908,1
3031,33.677778,0.148365,0.866996,0.777016,1
3032,33.688889,0.145609,0.866365,0.770194,1
3033,33.700000,0.142976,0.865705,0.763503,1
3034,33.711111,0.140270,0.864962,0.756864,1
3035,33.722222,0.137587,0.864080,0.750365,1
3036,33.733333,0.134954,0.863105,0.743981,1
3037,33.744444,0.132189,0.861953,0.737588,1
3038,33.755556,0.129270,0.860587,0.731087,1
3039,33.766667,0.126586,0.859251,0.725078,1
3040,33.777778,0.123868,0.857758,0.719250,1
3041,33.788889,0.121194,0.856255,0.713478,1
3042,33.800000,0.118428,0.854672,0.707654,1
3043,33.811111,0.115495,0.853185,0.701600,1
3044,33.822222,0.112304,0.852162,0.695422,1
3045,33.833333,0.108986,0.851465,0.689338,1
3046,33.844444,0.105441,0.850925,0.683339,1
3047,33.855556,0.102066,0.850671,0.677408,1
3048,33.866667,0.098792,0.850525,0.671456,1
3049,33.877778,0.095578,0.850532,0.665426,1
3050,33.888889,0.092375,0.850747,0.659398,1
3051,33.900000,0.089251,0.851163,0.653288,1
3052,33.911111,0.086170,0.851787,0.647319,1
3053,33.922222,0.083161,0.852563,0.641289,1
3054,33.933333,0.080152,0.853484,0.635214,1
3055,33.944444,0.077190,0.854667,0.629167,1
3056,33.955556,0.074403,0.855981,0.623089,1
3057,33.966667,0.071583,0.857349,0.616904,1
3058,33.977778,0.068751,0.858797,0.610598,1
3059,33.988889,0.065959,0.860620,0.604136,1
3060,34.000000,0.063486,0.862318,0.598076,1
3061,34.011111,0.060970,0.863914,0.591778,1
3062,34.022222,0.058477,0.865231,0.585406,1
3063,34.033333,0.055774,0.866412,0.578564,1
3064,34.044444,0.053072,0.867462,0.571578,1
3065,34.055556,0.050505,0.868517,0.564516,1
3066,34.066667,0.047871,0.869514,0.557214,1
3067,34.077778,0.045372,0.870438,0.549839,1
3068,34.088889,0.042898,0.871307,0.542421,1
3069,34.100000,0.040275,0.872489,0.534820,1
3070,34.111111,0.037877,0.873272,0.527414,1
3071,34.122222,0.035899,0.873889,0.520416,1
3072,34.133333,0.033545,0.874492,0.512853,1
3073,34.144444,0.031208,0.874849,0.505296,1
3074,34.155556,0.028882,0.875152,0.497639,1
3075,34.166667,0.026536,0.875277,0.490014,1
3076,34.177778,0.024245,0.875323,0.482374,1
3077,34.188889,0.022036,0.875234,0.474734,1
3078,34.200000,0.019711,0.874961,0.467026,1
3079,34.211111,0.017575,0.874559,0.459284,1
3080,34.222222,0.015519,0.874063,0.451543,1
3081,34.233333,0.013580,0.873517,0.443757,1
3082,34.244444,0.011562,0.873217,0.435730,1
3083,34.255556,0.009894,0.872620,0.427883,1
3084,34.266667,0.008312,0.871979,0.420024,1
3085,34.277778,0.006862,0.871289,0.412164,1
3086,34.288889,0.005532,0.870513,0.404322,1
3087,34.300000,0.002318,0.868625,0.395824,1
3088,34.311111,0.001308,0.867843,0.388360,1
3089,34.322222,0.000270,0.867080,0.380732,1
3090,34.333333,-0.000542,0.866383,0.373256,1
3091,34.344444,-0.001332,0.865686,0.365829,1
3092,34.355556,-0.002073,0.864928,0.358409,1
3093,34.366667,-0.002681,0.864095,0.351088,1
3094,34.377778,-0.003127,0.863260,0.343976,1
3095,34.388889,-0.003618,0.862310,0.336919,1
3096,34.400000,-0.003943,0.861257,0.329972,1
3097,34.411111,-0.004185,0.860062,0.323138,1
3098,34.422222,-0.004384,0.858887,0.316375,1
3099,34.433333,-0.004476,0.857656,0.309690,1
3100,34.444444,-0.004485,0.856322,0.303094,1
3101,34.455556,-0.004458,0.854955,0.296466,1
3102,34.466667,-0.004365,0.853564,0.289909,1
3103,34.477778,-0.004098,0.852207,0.283353,1
3104,34.488889,-0.004017,0.850906,0.276355,1
3105,34.500000,-0.003336,0.850271,0.269176,1
3106,34.511111,-0.002741,0.850000,0.261718,1
3107,34.522222,-0.002047,0.850116,0.254039,1
3108,34.533333,-0.001413,0.850269,0.246720,1
3109,34.544444,-0.000720,0.850798,0.239560,1
3110,34.555556,-0.000107,0.851641,0.232394,1
3111,34.566667,0.000273,0.852798,0.225154,1
3112,34.577778,0.000740,0.854175,0.217875,1
3113,34.588889,0.001104,0.855651,0.210569,1
3114,34.600000,0.001558,0.857202,0.203269,1
3115,34.611111,0.001943,0.858746,0.195950,1
3116,34.622222,0.002469,0.860170,0.188591,1
3117,34.633333,0.002960,0.861568,0.181045,1
3118,34.644444,0.003510,0.862856,0.173392,1
3119,34.655556,0.003890,0.864037,0.165738,1
3120,34.666667,0.004221,0.865107,0.158177,1
3121,34.677778,0.004482,0.866067,0.150492,1
3122,34.688889,0.004468,0.866986,0.142693,1
3123,34.700000,0.004297,0.867996,0.134799,1
3124,34.711111,0.004209,0.868768,0.126878,1
3125,34.722222,0.003922,0.869471,0.118784,1
3126,34.733333,0.003546,0.870149,0.110619,1
3127,34.744444,0.003192,0.870858,0.102368,1
3128,34.755556,0.002780,0.871574,0.094077,1
3129,34.766667,0.002317,0.872274,0.085763,1
3130,34.777778,0.001842,0.872872,0.077482,1
3131,34.788889,0.001464,0.873441,0.069141,1
3132,34.800000,0.001033,0.873890,0.060835,1
3133,34.811111,0.000213,0.874132,0.052276,1
3134,34.822222,-0.000316,0.874427,0.043943,1
3135,34.833333,-0.000803,0.874615,0.035665,1
3136,34.844444,-0.001347,0.874788,0.027395,1
3137,34.855556,-0.001957,0.874763,0.019227,1
3138,34.866667,-0.002505,0.874607,0.011189,1
3139,34.877778,-0.003170,0.874430,0.003130,1
3140,34.888889,-0.003772,0.874305,-0.004877,1
3141,34.900000,-0.004434,0.874160,-0.012732,1
3142,34.911111,-0.005170,0.873998,-0.020615,1
3143,34.922222,-0.005981,0.874521,-0.028572,1
3144,34.933333,-0.006778,0.874440,-0.036361,1
3145,34.944444,-0.007645,0.874250,-0.043984,1
3146,34.955556,-0.008560,0.874116,-0.051548,1
3147,34.966667,-0.009581,0.874029,-0.059451,1
3148,34.977778,-0.010538,0.873905,-0.066897,1
3149,34.988889,-0.011473,0.873692,-0.074198,1
3150,35.000000,-0.012484,0.873418,-0.081413,1
3151,35.011111,-0.013492,0.873157,-0.088530,1
3152,35.022222,-0.014545,0.872874,-0.095586,1
3153,35.033333,-0.015637,0.872483,-0.102559,1
3154,35.044444,-0.016880,0.872018,-0.109369,1
3155,35.055556,-0.018070,0.871519,-0.116042,1
3156,35.066667,-0.019362,0.870910,-0.122672,1
3157,35.077778,-0.020750,0.870197,-0.129236,1
3158,35.088889,-0.022218,0.869360,-0.135709,1
3159,35.100000,-0.023722,0.868500,-0.142094,1
3160,35.111111,-0.025267,0.867483,-0.148360,1
3161,35.122222,-0.026830,0.866377,-0.154650,1
3162,35.133333,-0.028444,0.865291,-0.160827,1
3163,35.144444,-0.030118,0.864132,-0.167070,1
3164,35.155556,-0.031710,0.863011,-0.173184,1
3165,35.166667,-0.033247,0.861846,-0.179292,1
3166,35.177778,-0.034870,0.860657,-0.185376,1
3167,35.188889,-0.036465,0.859497,-0.191447,1
3168,35.200000,-0.038062,0.858258,-0.197522,1
3169,35.211111,-0.039838,0.857165,-0.203862,1
3170,35.222222,-0.041932,0.856530,-0.210528,1
3171,35.233333,-0.044137,0.856308,-0.217243,1
3172,35.244444,-0.046415,0.856309,-0.223826,1
3173,35.255556,-0.048512,0.856328,-0.230266,1
3174,35.266667,-0.050647,0.856589,-0.236621,1
3175,35.277778,-0.052893,0.857221,-0.243124,1
3176,35.288889,-0.055106,0.858174,-0.249728,1
3177,35.300000,-0.057301,0.859294,-0.256178,1
3178,35.311111,-0.059602,0.860590,-0.262783,1
3179,35.322222,-0.061824,0.861976,-0.269411,1
3180,35.333333,-0.064038,0.863400,-0.276084,1
3181,35.344444,-0.066210,0.864741,-0.282940,1
3182,35.355556,-0.068402,0.866009,-0.289801,1
3183,35.366667,-0.070628,0.867054,-0.296767,1
3184,35.377778,-0.072869,0.867986,-0.303860,1
3185,35.388889,-0.075090,0.868799,-0.310975,1
3186,35.400000,-0.077211,0.869476,-0.318218,1
3187,35.411111,-0.079375,0.870010,-0.325394,1
3188,35.422222,-0.081567,0.870433,-0.332715,1
3189,35.433333,-0.083792,0.870836,-0.340057,1
3190,35.444444,-0.085965,0.871342,-0.347528,1
3191,35.455556,-0.088074,0.871850,-0.355041,1
3192,35.466667,-0.090178,0.872303,-0.362663,1
3193,35.477778,-0.092185,0.872848,-0.370326,1
3194,35.488889,-0.094050,0.873451,-0.378054,1
3195,35.500000,-0.096059,0.873967,-0.385836,1
3196,35.511111,-0.098125,0.874511,-0.393566,1
3197,35.522222,-0.100282,0.875045,-0.401466,1
3198,35.533333,-0.102309,0.875552,-0.409217,1
3199,35.544444,-0.104314,0.876027,-0.417081,1
3200,35.555556,-0.106454,0.876524,-0.424933,1
3201,35.566667,-0.108524,0.876896,-0.432746,1
3202,35.577778,-0.110650,0.877168,-0.440549,1
3203,35.588889,-0.112767,0.877397,-0.448380,1
3204,35.600000,-0.114940,0.877557,-0.456272,1
3205,35.611111,-0.116923,0.877599,-0.463958,1
3206,35.622222,-0.119002,0.877594,-0.471709,1
3207,35.633333,-0.121062,0.877494,-0.479441,1
3208,35.644444,-0.122968,0.877305,-0.487153,1
3209,35.655556,-0.124840,0.877038,-0.494764,1
3210,35.666667,-0.126656,0.876840,-0.502438,1
3211,35.677778,-0.128386,0.876557,-0.510058,1
3212,35.688889,-0.130062,0.876196,-0.517643,1
3213,35.700000,-0.131657,0.875893,-0.525129,1
3214,35.711111,-0.133201,0.875569,-0.532583,1
3215,35.722222,-0.134598,0.875141,-0.539995,1
3216,35.733333,-0.135963,0.874721,-0.547371,1
3217,35.744444,-0.137257,0.874227,-0.554588,1
3218,35.755556,-0.138424,0.873739,-0.561737,1
3219,35.766667,-0.139582,0.873268,-0.568847,1
3220,35.777778,-0.140612,0.872820,-0.575913,1
3221,35.788889,-0.141591,0.872281,-0.582782,1
3222,35.800000,-0.142424,0.871646,-0.589548,1
3223,35.811111,-0.143248,0.870808,-0.596266,1
3224,35.822222,-0.143994,0.869961,-0.602802,1
3225,35.833333,-0.144646,0.868978,-0.609292,1
3226,35.844444,-0.145153,0.867872,-0.615674,1
3227,35.855556,-0.145694,0.866656,-0.621961,1
3228,35.866667,-0.146186,0.865395,-0.628133,1
3229,35.877778,-0.146661,0.864062,-0.634272,1
3230,35.888889,-0.147101,0.862672,-0.640393,1
3231,35.900000,-0.147543,0.861191,-0.646500,1
3232,35.911111,-0.147912,0.859625,-0.652553,1
3233,35.922222,-0.148321,0.858086,-0.658667,1
3234,35.933333,-0.148719,0.856719,-0.665103,1
3235,35.944444,-0.148997,0.855716,-0.671889,1
3236,35.955556,-0.149261,0.855085,-0.678885,1
3237,35.966667,-0.149560,0.854684,-0.685749,1
3238,35.977778,-0.149737,0.854409,-0.692382,1
3239,35.988889,-0.150044,0.854495,-0.698916,1
3240,36.000000,-0.150496,0.854875,-0.705482,1
3241,36.011111,-0.150865,0.855611,-0.712072,1
3242,36.022222,-0.151327,0.856478,-0.718633,1
3243,36.033333,-0.151768,0.857442,-0.725075,1
3244,36.044444,-0.152181,0.858592,-0.731393,1
3245,36.055556,-0.152768,0.859940,-0.737599,1
3246,36.066667,-0.153494,0.861479,-0.743348,1
3247,36.077778,-0.154491,0.862827,-0.749499,1
3248,36.088889,-0.155509,0.863955,-0.755790,1
3249,36.100000,-0.154931,0.864257,-0.765214,1
3250,36.111111,-0.155453,0.865298,-0.771810,1
3251,36.122222,-0.156074,0.866379,-0.778769,1
3252,36.133333,-0.156757,0.867407,-0.785745,1
3253,36.144444,-0.157454,0.868349,-0.792841,1
3254,36.155556,-0.158374,0.869162,-0.800047,1
3255,36.166667,-0.159477,0.869936,-0.807327,1
3256,36.177778,-0.160727,0.870486,-0.814662,1
3257,36.188889,-0.161981,0.871037,-0.821949,1
3258,36.200000,-0.163469,0.871614,-0.829585,1
3259,36.211111,-0.164933,0.872323,-0.837185,1
3260,36.222222,-0.166457,0.873219,-0.844882,1
3261,36.233333,-0.168028,0.873987,-0.852736,1
3262,36.244444,-0.169044,0.875052,-0.860409,1
3263,36.255556,-0.170440,0.875695,-0.868289,1
3264,36.266667,-0.171774,0.876320,-0.876137,1
3265,36.277778,-0.173216,0.876795,-0.884125,1
3266,36.288889,-0.174904,0.877147,-0.892198,1
3267,36.300000,-0.176245,0.877355,-0.900023,1
3268,36.311111,-0.177639,0.877451,-0.907986,1
3269,36.322222,-0.179157,0.877438,-0.915863,1
3270,36.333333,-0.180663,0.877378,-0.923689,1
3271,36.344444,-0.182225,0.877125,-0.931440,1
3272,36.355556,-0.183779,0.876933,-0.939202,1
3273,36.366667,-0.185469,0.876662,-0.946796,1
3274,36.377778,-0.187144,0.876390,-0.954354,1
3275,36.388889,-0.189002,0.876096,-0.961826,1
3276,36.400000,-0.190874,0.875821,-0.969286,1
3277,36.411111,-0.192886,0.875499,-0.976504,1
3278,36.422222,-0.194903,0.875116,-0.983696,1
3279,36.433333,-0.197020,0.874684,-0.990832,1
3280,36.444444,-0.199125,0.874342,-0.997860,1
3281,36.455556,-0.201358,0.873902,-1.004722,1
3282,36.466667,-0.203651,0.873451,-1.011436,1
3283,36.477778,-0.205886,0.873011,-1.018063,1
3284,36.488889,-0.208183,0.872455,-1.024569,1
3285,36.500000,-0.210518,0.871818,-1.030921,1
3286,36.511111,-0.212832,0.871139,-1.037125,1
3287,36.522222,-0.215181,0.870321,-1.043265,1
3288,36.533333,-0.217451,0.869416,-1.049307,1
3289,36.544444,-0.219802,0.868375,-1.055238,1
3290,36.555556,-0.222150,0.867231,-1.061023,1
3291,36.566667,-0.224516,0.866012,-1.066625,1
3292,36.577778,-0.226918,0.864751,-1.072133,1
3293,36.588889,-0.229278,0.863435,-1.077493,1
3294,36.600000,-0.231726,0.861967,-1.082822,1
3295,36.611111,-0.234455,0.860690,-1.088371,1
3296,36.622222,-0.237559,0.859941,-1.094215,1
3297,36.633333,-0.240795,0.859564,-1.099888,1
3298,36.644444,-0.244040,0.859144,-1.105287,1
3299,36.655556,-0.247241,0.858802,-1.110613,1
3300,36.666667,-0.250535,0.858937,-1.115933,1
3301,36.677778,-0.253816,0.859360,-1.121400,1
3302,36.688889,-0.256926,0.860027,-1.126743,1
3303,36.700000,-0.260084,0.860938,-1.132215,1
3304,36.711111,-0.263222,0.862185,-1.137753,1
3305,36.722222,-0.266373,0.863596,-1.143322,1
3306,36.733333,-0.269302,0.865233,-1.148628,1
3307,36.744444,-0.272464,0.866761,-1.154380,1
3308,36.755556,-0.275516,0.867997,-1.160177,1
3309,36.766667,-0.278717,0.869095,-1.166061,1
3310,36.777778,-0.281793,0.870140,-1.172096,1
3311,36.788889,-0.284847,0.870923,-1.178219,1
3312,36.800000,-0.287829,0.871621,-1.184506,1
3313,36.811111,-0.290861,0.872202,-1.191039,1
3314,36.822222,-0.294111,0.872446,-1.197288,1
3315,36.833333,-0.298030,0.873342,-1.204210,1
3316,36.844444,-0.300710,0.874470,-1.210380,1
3317,36.855556,-0.303738,0.874995,-1.217415,1
3318,36.866667,-0.307965,0.875923,-1.223514,1
3319,36.877778,-0.310850,0.876360,-1.230716,1
3320,36.888889,-0.313693,0.876827,-1.238019,1
3321,36.900000,-0.316257,0.877642,-1.245342,1
3322,36.911111,-0.318948,0.878082,-1.252688,1
3323,36.922222,-0.321661,0.878509,-1.260010,1
3324,36.933333,-0.324281,0.878877,-1.267331,1
3325,36.944444,-0.327041,0.879253,-1.274580,1
3326,36.955556,-0.329720,0.879597,-1.282008,1
3327,36.966667,-0.332266,0.879816,-1.289559,1
3328,36.977778,-0.334598,0.879939,-1.297029,1
3329,36.988889,-0.337034,0.879996,-1.304667,1
3330,37.000000,-0.339402,0.879888,-1.312296,1
3331,37.011111,-0.341518,0.879727,-1.319881,1
3332,37.022222,-0.343724,0.879283,-1.327676,1
3333,37.033333,-0.345801,0.878965,-1.335325,1
3334,37.044444,-0.347758,0.878660,-1.342905,1
3335,37.055556,-0.349638,0.878205,-1.350371,1
3336,37.066667,-0.351475,0.877812,-1.357743,1
3337,37.077778,-0.352850,0.877427,-1.365219,1
3338,37.088889,-0.354012,0.877237,-1.372830,1
3339,37.100000,-0.355308,0.876714,-1.380321,1
3340,37.111111,-0.356558,0.875751,-1.387463,1
3341,37.122222,-0.357615,0.875801,-1.394823,1
3342,37.133333,-0.358886,0.875005,-1.401942,1
3343,37.144444,-0.359715,0.874306,-1.408951,1
3344,37.155556,-0.360503,0.873470,-1.415848,1
3345,37.166667,-0.361243,0.872513,-1.422698,1
3346,37.177778,-0.361841,0.871442,-1.429320,1
3347,37.188889,-0.362336,0.870085,-1.435854,1
3348,37.200000,-0.362911,0.868818,-1.442079,1
3349,37.211111,-0.363391,0.867456,-1.448278,1
3350,37.222222,-0.363722,0.865844,-1.454545,1
3351,37.233333,-0.364072,0.864268,-1.460597,1
3352,37.244444,-0.364568,0.862347,-1.467121,1
3353,37.255556,-0.364863,0.860533,-1.474064,1
3354,37.266667,-0.364839,0.859254,-1.481156,1
3355,37.277778,-0.364660,0.858374,-1.488216,1
3356,37.288889,-0.364476,0.857806,-1.495055,1
3357,37.300000,-0.364217,0.857440,-1.501509,1
3358,37.311111,-0.364012,0.857403,-1.507750,1
3359,37.322222,-0.363765,0.857665,-1.513930,1
3360,37.333333,-0.363565,0.858183,-1.520044,1
3361,37.344444,-0.363253,0.858905,-1.526094,1
3362,37.355556,-0.362908,0.859931,-1.532059,1
